@relation USDCUSD-N4Y
@attribute Date date yyyy-MM-dd
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric

@data
2022-10-08,0.999993,1.000189,0.999766,1.000147,1.000147,2735745388
2022-10-09,1.000151,1.000217,0.999854,0.999993,0.999993,2260430910
2022-10-10,0.999981,1.000243,0.999738,0.999941,0.999941,3234465931
2022-10-11,0.999934,1.000273,0.99971,1.000025,1.000025,3635935332
2022-10-12,1.000024,1.000255,0.99986,0.999962,0.999962,2920458912
2022-10-13,0.99997,1.000351,0.999546,1.000016,1.000016,4863475901
2022-10-14,1.000009,1.000324,0.999701,0.999995,0.999995,4058420604
2022-10-15,0.999996,1.000235,0.999838,0.99993,0.99993,2551998130
2022-10-16,0.999906,1.000286,0.999832,0.999953,0.999953,2511992440
2022-10-17,0.999961,1.000218,0.999854,0.999985,0.999985,2980936199
2022-10-18,0.999991,1.000302,0.999848,0.999998,0.999998,2885568216
2022-10-19,0.999982,1.000403,0.999761,1.000055,1.000055,2645576295
2022-10-20,1.000039,1.000402,0.999751,1,1,2679829482
2022-10-21,0.999986,1.000402,0.999839,1.000014,1.000014,3250082894
2022-10-22,1.000019,1.000191,0.99981,1.000029,1.000029,1929650726
2022-10-23,1.000023,1.000316,0.999782,1.00003,1.00003,2276952462
2022-10-24,1.00008,1.00026,0.999767,0.99998,0.99998,3031244247
2022-10-25,0.999942,1.000732,0.999706,0.999966,0.999966,4523233356
2022-10-26,0.999926,1.000425,0.999712,1.000027,1.000027,4575654708
2022-10-27,1.000022,1.000261,0.999731,0.999969,0.999969,4234666654
2022-10-28,0.999953,1.000288,0.999686,0.999923,0.999923,4000469292
2022-10-29,0.999918,1.000426,0.999699,1.000079,1.000079,4594883158
2022-10-30,1.000052,1.000261,0.999776,1.000115,1.000115,3672657264
2022-10-31,1.000086,1.000379,0.999452,0.999996,0.999996,5307443271
