@relation USDTUSD-N2Y
@attribute Date date yyyy-MM-dd
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric

@data
2019-11-09,1.002252,1.007227,0.998939,1.000189,1.000189,20459420156
2019-11-10,1.000222,1.008127,0.988144,1.002694,1.002694,24552202767
2019-11-11,1.002838,1.011561,0.997627,1.002438,1.002438,23739145075
2019-11-12,1.002421,1.011233,0.997774,1.001398,1.001398,23449537112
2019-11-13,1.001467,1.00689,0.999717,1.003175,1.003175,20071939197
2019-11-14,1.002958,1.012151,0.998471,1.005582,1.005582,21911169228
2019-11-15,1.006154,1.016355,0.995398,1.001369,1.001369,25291395573
2019-11-16,1.001721,1.011755,1.00111,1.006746,1.006746,18225904912
2019-11-17,1.006839,1.019175,1.004451,1.008471,1.008471,20418489157
2019-11-18,1.008518,1.021421,1.004801,1.012008,1.012008,24102161964
2019-11-19,1.012361,1.025752,1.000558,1.008968,1.008968,23104090327
2019-11-20,1.008842,1.01847,1.002822,1.00544,1.00544,22255938426
2019-11-21,1.005074,1.024559,0.998885,1.000411,1.000411,26004738831
2019-11-22,1.000569,1.023217,0.991656,1.003045,1.003045,39068899485
2019-11-23,1.003078,1.027841,0.998878,1.01313,1.01313,24605070720
2019-11-24,1.013503,1.028642,1.002352,1.017519,1.017519,25990545761
2019-11-25,1.014958,1.024747,0.993995,1.003114,1.003114,33648447519
2019-11-26,1.003678,1.02498,0.995267,1.009773,1.009773,23545460689
2019-11-27,1.004144,1.030667,0.981392,1.005027,1.005027,27416693309
2019-11-28,1.004441,1.02044,1.000636,1.00408,1.00408,21502793846
2019-11-29,1.003892,1.011348,0.992586,1.004521,1.004521,22304763156
2019-11-30,1.00422,1.015051,0.998375,1.001703,1.001703,19145198648
2019-12-01,1.001817,1.023198,0.99508,1.002481,1.002481,21027847332
2019-12-02,1.002747,1.018812,0.991988,1.001681,1.001681,19093390526
2019-12-03,1.001396,1.014242,0.991071,1.003135,1.003135,16691088420
2019-12-04,1.003166,1.016163,0.981153,1.007939,1.007939,24761899935
2019-12-05,1.007392,1.021286,0.997193,1.010072,1.010072,21171449599
2019-12-06,1.009621,1.015071,0.997518,1.003428,1.003428,19022188750
2019-12-07,1.003519,1.009677,1.001816,1.007412,1.007412,16402700924
2019-12-08,1.007395,1.013036,1.002145,1.006376,1.006376,16556799286
2019-12-09,1.006516,1.012264,0.997568,1.004253,1.004253,19283208376
2019-12-10,1.004302,1.00931,0.999571,1.005855,1.005855,19145357481
2019-12-11,1.006388,1.044161,0.979262,1.011923,1.011923,19625934979
2019-12-12,1.010393,1.014405,0.999792,1.005837,1.005837,21128996533
2019-12-13,1.005729,1.007308,0.996657,1.001751,1.001751,19588662449
2019-12-14,1.001659,1.011503,0.997095,1.006088,1.006088,19018920700
2019-12-15,1.005712,1.020721,0.983907,1.004616,1.004616,19575469230
2019-12-16,1.004494,1.015155,0.993509,1.003986,1.003986,23894286942
2019-12-17,1.004133,1.022001,0.992619,0.993339,0.993339,28074801122
2019-12-18,0.998285,1.025073,0.991518,1.006128,1.006128,36156312247
2019-12-19,1.006006,1.019553,0.992406,1.008569,1.008569,30032554753
2019-12-20,1.008591,1.012658,0.997677,1.005842,1.005842,27492020303
2019-12-21,1.005676,1.014122,0.987017,1.005758,1.005758,22141256341
2019-12-22,1.005803,1.012777,0.999044,1.003887,1.003887,26913344236
2019-12-23,1.00404,1.01342,0.993842,1.012136,1.012136,31988935316
2019-12-24,1.012244,1.027292,0.99895,1.008587,1.008587,27906575904
2019-12-25,1.008515,1.039319,0.991506,1.004661,1.004661,24502862889
2019-12-26,1.004907,1.018677,0.993212,1.003988,1.003988,27081119738
2019-12-27,1.003982,1.019878,0.994478,1.005803,1.005803,26617288047
2019-12-28,1.005709,1.012015,0.999761,1.000307,1.000307,25847515455
2019-12-29,1.006071,1.028689,0.999667,1.00421,1.00421,26657374932
2019-12-30,1.004051,1.011578,1.00111,1.006175,1.006175,27104097511
2019-12-31,1.005632,1.009868,0.99779,0.999679,0.999679,24214120056
2020-01-01,0.999571,1.006873,0.994924,0.999836,0.999836,21503143454
2020-01-02,0.999788,1.008451,0.986515,1.001565,1.001565,24212314977
2020-01-03,1.001183,1.022286,0.988027,1.004192,1.004192,32420287856
2020-01-04,1.00351,1.013633,0.99916,1.007472,1.007472,21585629320
2020-01-05,1.009921,1.016161,1.001758,1.006197,1.006197,24090142146
2020-01-06,1.006417,1.013589,0.999115,1.002903,1.002903,29460474864
2020-01-07,1.003016,1.011154,0.998249,1.001723,1.001723,32765511976
2020-01-08,1.002026,1.015951,0.990067,1.004253,1.004253,35175740304
2020-01-09,1.002986,1.01014,0.993994,1.006573,1.006573,28026673217
2020-01-10,1.004444,1.011692,0.994826,1.001462,1.001462,34207037022
2020-01-11,1.001755,1.008078,0.993385,1.000091,1.000091,31049760361
2020-01-12,0.999443,1.009358,0.994446,1.002478,1.002478,27250055613
2020-01-13,1.001963,1.010098,0.998427,1.003347,1.003347,26468468000
2020-01-14,1.00473,1.018959,0.991961,1.001821,1.001821,57687160761
2020-01-15,1.00254,1.022493,0.991055,0.999656,0.999656,49045902728
2020-01-16,1.000977,1.011167,0.993361,0.999231,0.999231,40752742739
2020-01-17,0.999287,1.014135,0.98928,1.002879,1.002879,47263851458
2020-01-18,1.001258,1.006991,0.993985,1.002741,1.002741,43805026250
2020-01-19,1.000911,1.025912,0.993084,0.998535,0.998535,42680566067
2020-01-20,0.998641,1.006623,0.995383,1.000688,1.000688,33079894466
2020-01-21,1.000513,1.005882,0.995219,1.001418,1.001418,31080893275
2020-01-22,1.001464,1.003516,0.997179,1.000595,1.000595,29749248330
2020-01-23,1.000722,1.005093,0.996345,0.998409,0.998409,33631459310
2020-01-24,0.999104,1.005414,0.992917,1.00297,1.00297,33356108238
2020-01-25,1.003659,1.005684,0.996539,1.002113,1.002113,26340299495
2020-01-26,1.001947,1.008337,0.997359,1.000504,1.000504,29121614731
2020-01-27,1.00155,1.007147,0.99323,1.0019,1.0019,37771545362
2020-01-28,1.002014,1.00824,0.991067,1.00076,1.00076,44123906993
2020-01-29,1.001529,1.006268,0.993174,1.002296,1.002296,42323320108
2020-01-30,1.003219,1.010996,0.997548,1.001452,1.001452,43624728074
2020-01-31,1.002196,1.006945,0.997409,1.000648,1.000648,40496855325
2020-02-01,1.000252,1.004949,0.997052,1.001216,1.001216,34763069931
2020-02-02,1.001608,1.008179,0.996096,1.000544,1.000544,40560625161
2020-02-03,1.001361,1.006674,0.994314,0.998913,0.998913,39849489336
2020-02-04,0.999364,1.005063,0.996329,1.001745,1.001745,36950713371
2020-02-05,1.001915,1.006473,0.993603,1.002838,1.002838,46504757742
2020-02-06,1.002153,1.018247,0.996225,0.997216,0.997216,46549174003
2020-02-07,0.997453,1.00275,0.99486,0.997751,0.997751,42966951015
2020-02-08,0.998773,1.006553,0.994024,0.999534,0.999534,44251729422
2020-02-09,0.999441,1.008029,0.99557,1.001473,1.001473,44977724508
2020-02-10,1.001228,1.015191,0.995004,1.00064,1.00064,48784184264
2020-02-11,1.000575,1.00483,0.991423,0.998423,0.998423,46001561028
2020-02-12,0.99846,1.006328,0.99447,1.002559,1.002559,54829582150
2020-02-13,1.003609,1.015832,0.991908,0.998579,0.998579,63588479574
2020-02-14,0.998673,1.004086,0.995624,1.000114,1.000114,54698567058
2020-02-15,0.999684,1.015225,0.996736,0.999128,0.999128,57250318373
2020-02-16,0.998857,1.014185,0.995153,0.999272,0.999272,60160518246
2020-02-17,1.000717,1.007495,0.992153,0.998474,0.998474,63038607545
2020-02-18,0.998397,1.009064,0.989398,1.000759,1.000759,60616752516
2020-02-19,1.000135,1.030959,0.996316,1.001324,1.001324,54920030584
2020-02-20,1.002034,1.011155,0.993834,1.002594,1.002594,55986244963
2020-02-21,1.0024,1.007204,0.993989,1.003138,1.003138,47618138884
2020-02-22,1.001776,1.007241,0.997046,1.001829,1.001829,41243330013
