@relation USDTUSD-1h1Y
@attribute Date date "yyyy-MM-dd HH:mm:ss"
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric

@data
'2022-10-01 00:00:00',1.000062,1.000065,1.000021,1.000052,1.000052,0
'2022-10-01 01:00:00',1.000053,1.000065,0.999999,1.000051,1.000051,0
'2022-10-01 02:00:00',1.000042,1.000073,1.000017,1.000062,1.000062,0
'2022-10-01 03:00:00',1.000063,1.000077,1.00003,1.000038,1.000038,0
'2022-10-01 04:00:00',1.000056,1.000075,0.999968,0.999988,0.999988,0
'2022-10-01 05:00:00',0.999989,1.000041,0.999956,0.999963,0.999963,0
'2022-10-01 06:00:00',0.999964,1.000041,0.999959,1.000001,1.000001,0
'2022-10-01 07:00:00',0.999996,1.000082,0.999971,1.000058,1.000058,0
'2022-10-01 08:00:00',1.000046,1.000094,1.000046,1.000073,1.000073,0
'2022-10-01 09:00:00',1.000083,1.000095,1.000058,1.00006,1.00006,0
'2022-10-01 10:00:00',1.000064,1.00009,1.000015,1.000029,1.000029,0
'2022-10-01 11:00:00',1.000029,1.000068,0.999996,1.000048,1.000048,0
'2022-10-01 12:00:00',1.000045,1.000096,1.000045,1.000075,1.000075,0
'2022-10-01 13:00:00',1.000084,1.000107,1.00004,1.00006,1.00006,0
'2022-10-01 14:00:00',1.000059,1.00008,1.000031,1.000054,1.000054,0
'2022-10-01 15:00:00',1.000058,1.000066,1.000029,1.000029,1.000029,0
'2022-10-01 16:00:00',1.00002,1.000054,0.999979,1.000054,1.000054,0
'2022-10-01 17:00:00',1.000059,1.000067,1.000009,1.000022,1.000022,0
'2022-10-01 18:00:00',1.000019,1.000064,1.000017,1.000064,1.000064,0
'2022-10-01 19:00:00',1.000063,1.000078,1.000018,1.000035,1.000035,0
'2022-10-01 20:00:00',1.000054,1.000065,1.000013,1.000041,1.000041,0
'2022-10-01 21:00:00',1.000047,1.000075,1.000024,1.000048,1.000048,0
'2022-10-01 22:00:00',1.000055,1.00008,1.000015,1.000033,1.000033,0
'2022-10-01 23:00:00',1.000021,1.000059,1.000017,1.000036,1.000036,0
'2022-10-02 00:00:00',1.000046,1.000064,1.000019,1.000054,1.000054,0
'2022-10-02 01:00:00',1.000056,1.000067,1.00002,1.000023,1.000023,0
'2022-10-02 02:00:00',1.000018,1.000067,1.000008,1.000008,1.000008,0
'2022-10-02 03:00:00',1.000021,1.000072,1.000021,1.000042,1.000042,0
'2022-10-02 04:00:00',1.000041,1.000099,1.000024,1.000067,1.000067,0
'2022-10-02 05:00:00',1.000063,1.000068,1.00002,1.000041,1.000041,0
'2022-10-02 06:00:00',1.000044,1.000084,1.000021,1.000057,1.000057,1091584
'2022-10-02 07:00:00',1.000076,1.000078,0.999989,0.99999,0.99999,6316032
'2022-10-02 08:00:00',0.999993,1.000056,0.999968,1.000004,1.000004,121397248
'2022-10-02 09:00:00',1.000034,1.000073,1.000002,1.00004,1.00004,103217152
'2022-10-02 10:00:00',1.00004,1.000063,1.000011,1.000052,1.000052,1348100096
'2022-10-02 11:00:00',1.000049,1.000069,1.00001,1.000026,1.000026,170909696
'2022-10-02 12:00:00',1.000027,1.000028,0.999948,1.000011,1.000011,25317376
'2022-10-02 13:00:00',1.00003,1.000068,1.000008,1.00002,1.00002,0
'2022-10-02 14:00:00',1.000023,1.000075,1.000005,1.000042,1.000042,140824576
'2022-10-02 15:00:00',1.000053,1.000071,0.999998,1.000027,1.000027,0
'2022-10-02 16:00:00',1.000029,1.00006,1.000009,1.00004,1.00004,0
'2022-10-02 17:00:00',1.000048,1.000073,1.000002,1.000047,1.000047,0
'2022-10-02 18:00:00',1.000048,1.000079,0.999999,1.000067,1.000067,0
'2022-10-02 19:00:00',1.000073,1.000078,1.000002,1.000061,1.000061,434305024
'2022-10-02 20:00:00',1.00005,1.000081,1.000024,1.000073,1.000073,0
'2022-10-02 21:00:00',1.000068,1.000077,1.000012,1.000051,1.000051,19701760
