@relation ETHUSD-1m1h
@attribute Date date "yyyy-MM-dd HH:mm:ss"
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric

@data
'2023-11-01 00:00:00',1815.87207,1828.784912,1813.364868,1818.391235,1818.391235,263243776
'2023-11-01 01:00:00',1818.657593,1819.125244,1812.684326,1813.805908,1813.805908,46687232
'2023-11-01 02:00:00',1813.734741,1813.734741,1810.091431,1811.595947,1811.595947,0
'2023-11-01 03:00:00',1811.758057,1812.633911,1809.319702,1811.380615,1811.380615,0
'2023-11-01 04:00:00',1810.703491,1810.703491,1807.886841,1808.840576,1808.840576,103677952
'2023-11-01 05:00:00',1809.106934,1809.106934,1800.635132,1800.804321,1800.804321,38451712
'2023-11-01 06:00:00',1800.917969,1803.990723,1798.809082,1803.990723,1803.990723,0
'2023-11-01 07:00:00',1804.234863,1808.945679,1803.083374,1805.155518,1805.155518,0
'2023-11-01 08:00:00',1805.845825,1807.955811,1804.151123,1805.804688,1805.804688,0
'2023-11-01 09:00:00',1805.575073,1807.605225,1803.408936,1804.967041,1804.967041,45407232
'2023-11-01 10:00:00',1805.449463,1805.694824,1794.027954,1795.416504,1795.416504,101081088
'2023-11-01 11:00:00',1795.823486,1800.495728,1793.974976,1800.495728,1800.495728,0
'2023-11-01 12:00:00',1799.927612,1816.557861,1793.945801,1816.557861,1816.557861,224654336
'2023-11-01 13:00:00',1815.271118,1824.404541,1796.019409,1801.215698,1801.215698,576013312
'2023-11-01 14:00:00',1801.832031,1807.537842,1786.409546,1789.223145,1789.223145,234927104
'2023-11-01 15:00:00',1787.351685,1794.056396,1787.351685,1793.007446,1793.007446,0
'2023-11-01 16:00:00',1792.761108,1802.701294,1792.71106,1797.727661,1797.727661,0
'2023-11-01 17:00:00',1797.655518,1806.793823,1796.490479,1805.87915,1805.87915,85815808
'2023-11-01 18:00:00',1807.581909,1828.954102,1804.96228,1822.834473,1822.834473,615969280
'2023-11-01 19:00:00',1821.353882,1849.974854,1819.649414,1834.389526,1834.389526,708424192
'2023-11-01 20:00:00',1836.443115,1853.503662,1836.443115,1849.122681,1849.122681,696622080
'2023-11-01 21:00:00',1853.589722,1858.312866,1839.43457,1846.238647,1846.238647,480303104
'2023-11-01 22:00:00',1845.316528,1856.601807,1841.305054,1842.758545,1842.758545,279821312
'2023-11-01 23:00:00',1843.779419,1849.213867,1841.509033,1846.770752,1846.770752,161426432
'2023-11-02 00:00:00',1847.259888,1852.142944,1842.229858,1848.046753,1848.046753,0
'2023-11-02 01:00:00',1848.411987,1866.010498,1848.411987,1857.01062,1857.01062,217890816
'2023-11-02 02:00:00',1857.130371,1866.757813,1852.363403,1864.774536,1864.774536,248117248
'2023-11-02 03:00:00',1866.432739,1873.88501,1859.491455,1859.491455,1859.491455,308183040
'2023-11-02 04:00:00',1858.661255,1860.658569,1851.657349,1852.584961,1852.584961,73052160
'2023-11-02 05:00:00',1852.147095,1852.891968,1837.971191,1837.971191,1837.971191,182459392
'2023-11-02 06:00:00',1836.829346,1840.774536,1834.135986,1836.232666,1836.232666,151875584
'2023-11-02 07:00:00',1836.166748,1838.595459,1832.840088,1834.164063,1834.164063,77490176
'2023-11-02 08:00:00',1836.012451,1836.012451,1823.29126,1834.161011,1834.161011,168553472
'2023-11-02 09:00:00',1833.607056,1835.596802,1829.87085,1835.318115,1835.318115,36822016
'2023-11-02 10:00:00',1835.119263,1838.654175,1833.148315,1836.684692,1836.684692,0
'2023-11-02 11:00:00',1835.233276,1840.449219,1834.428833,1836.880127,1836.880127,0
'2023-11-02 12:00:00',1836.787109,1842.4646,1833.538208,1837.602051,1837.602051,0
'2023-11-02 13:00:00',1836.620605,1837.892822,1821.963501,1825.380127,1825.380127,0
'2023-11-02 14:00:00',1824.711548,1826.594482,1813.765015,1816.891968,1816.891968,0
'2023-11-02 15:00:00',1817.075684,1817.075684,1802.468872,1805.216431,1805.216431,152557568
'2023-11-02 16:00:00',1803.934326,1807.035278,1790.114746,1800.218994,1800.218994,603059200
'2023-11-02 17:00:00',1800.985718,1805.341187,1794.627319,1805.341187,1805.341187,29773824
'2023-11-02 18:00:00',1805.318604,1808.272827,1800.927002,1807.172119,1807.172119,0
'2023-11-02 19:00:00',1807.045288,1812.22644,1806.37915,1812.22644,1812.22644,0
'2023-11-02 20:00:00',1812.504517,1812.855103,1799.487305,1805.692505,1805.692505,0
'2023-11-02 21:00:00',1805.37854,1805.474487,1801.064087,1802.254517,1802.254517,0
'2023-11-02 22:00:00',1803.084473,1803.084473,1794.712769,1797.132202,1797.132202,0
'2023-11-02 23:00:00',1796.400024,1801.800903,1794.044067,1800.777588,1800.777588,0
'2023-11-03 00:00:00',1800.916504,1802.863281,1785.050049,1787.168701,1787.168701,33283072
'2023-11-03 01:00:00',1787.645996,1792.583618,1779.635498,1790.680176,1790.680176,54497280
'2023-11-03 02:00:00',1790.093994,1797.849487,1788.751221,1797.849487,1797.849487,0
'2023-11-03 03:00:00',1798.038086,1800.65979,1796.759033,1800.054688,1800.054688,0
'2023-11-03 04:00:00',1799.7948,1799.92395,1789.134277,1790.944458,1790.944458,0
'2023-11-03 05:00:00',1791.825073,1799.174316,1790.507813,1799.174316,1799.174316,0
'2023-11-03 06:00:00',1799.167603,1801.562134,1795.87854,1796.218872,1796.218872,0
'2023-11-03 07:00:00',1796.195557,1800.911133,1795.335693,1798.006592,1798.006592,0
'2023-11-03 08:00:00',1798.368042,1804.378906,1791.862671,1797.994263,1797.994263,0
'2023-11-03 09:00:00',1797.43689,1797.43689,1788.698975,1788.698975,1788.698975,12479488
'2023-11-03 10:00:00',1789.669434,1789.669434,1782.713623,1786.348877,1786.348877,40980992
'2023-11-03 11:00:00',1787.873535,1790.566162,1784.315063,1790.566162,1790.566162,0
'2023-11-03 12:00:00',1790.315186,1798.526855,1785.7146,1796.718018,1796.718018,75524096
'2023-11-03 13:00:00',1796.337158,1806.822998,1794.999268,1806.822998,1806.822998,0
'2023-11-03 14:00:00',1807.883057,1812.497559,1802.856079,1805.975342,1805.975342,0
'2023-11-03 15:00:00',1806.249512,1814.163574,1804.585571,1814.163574,1814.163574,0
'2023-11-03 16:00:00',1814.081543,1818.674927,1809.655396,1816.42334,1816.42334,0
'2023-11-03 17:00:00',1816.799927,1817.184692,1802.057495,1806.482788,1806.482788,77315584
'2023-11-03 18:00:00',1807.255127,1823.615845,1803.894775,1815.87085,1815.87085,75962880
'2023-11-03 19:00:00',1815.983276,1820.271362,1812.574219,1819.43811,1819.43811,0
'2023-11-03 20:00:00',1818.288208,1832.813721,1817.476196,1829.70166,1829.70166,107039232
'2023-11-03 21:00:00',1829.078003,1832.249756,1828.80127,1829.897583,1829.897583,34672640
'2023-11-03 22:00:00',1829.040527,1831.930542,1826.980469,1831.747314,1831.747314,0
'2023-11-03 23:00:00',1832.198486,1835.07251,1830.375977,1832.834473,1832.834473,18384896
'2023-11-04 00:00:00',1833.368896,1834.282715,1827.120483,1829.491577,1829.491577,0
'2023-11-04 01:00:00',1829.275269,1835.129272,1825.736572,1835.129272,1835.129272,0
'2023-11-04 02:00:00',1835.683594,1839.847656,1833.997803,1834.529175,1834.529175,43548160
'2023-11-04 03:00:00',1833.735474,1835.805298,1831.57959,1835.033813,1835.033813,0
'2023-11-04 04:00:00',1835.473511,1835.473511,1830.246338,1830.553345,1830.553345,0
'2023-11-04 05:00:00',1830.656372,1831.262451,1826.667236,1831.262451,1831.262451,0
'2023-11-04 06:00:00',1831.415649,1837.628784,1831.415649,1832.78833,1832.78833,89633280
'2023-11-04 07:00:00',1833.168579,1839.390991,1833.168579,1835.564575,1835.564575,49722880
'2023-11-04 08:00:00',1835.172974,1842.861938,1832.937134,1840.289551,1840.289551,0
'2023-11-04 09:00:00',1840.498779,1847.974609,1840.212891,1840.212891,1840.212891,0
'2023-11-04 10:00:00',1840.057129,1847.868896,1838.245117,1842.988403,1842.988403,0
'2023-11-04 11:00:00',1843.180054,1845.860596,1837.83252,1837.83252,1837.83252,0
'2023-11-04 12:00:00',1838.574829,1841.735474,1838.362549,1839.80481,1839.80481,0
'2023-11-04 13:00:00',1839.555664,1839.635986,1834.533203,1836.007935,1836.007935,0
'2023-11-04 14:00:00',1836.498169,1837.486694,1833.2323,1833.64917,1833.64917,0
'2023-11-04 15:00:00',1833.669922,1834.761719,1830.436279,1832.616089,1832.616089,0
'2023-11-04 16:00:00',1832.93335,1838.914917,1832.885132,1835.144043,1835.144043,0
'2023-11-04 17:00:00',1834.961548,1839.688477,1834.684204,1839.688477,1839.688477,0
'2023-11-04 18:00:00',1839.815674,1841.283325,1836.911865,1841.080322,1841.080322,0
'2023-11-04 19:00:00',1841.346191,1841.346191,1836.685913,1837.22522,1837.22522,0
'2023-11-04 20:00:00',1837.404907,1840.143311,1836.077515,1839.383057,1839.383057,0
'2023-11-04 21:00:00',1839.321289,1846.595459,1839.321289,1844.857056,1844.857056,0
'2023-11-04 22:00:00',1845.059204,1856.663452,1844.446899,1856.663452,1856.663452,55005184
'2023-11-04 23:00:00',1858.361206,1867.261353,1856.824707,1857.022461,1857.022461,226165760
'2023-11-05 00:00:00',1857.39563,1858.467285,1848.620117,1852.397583,1852.397583,42178048
'2023-11-05 01:00:00',1852.457275,1857.777832,1851.809814,1856.373413,1856.373413,0
'2023-11-05 02:00:00',1856.439697,1856.439697,1848.683838,1856.042725,1856.042725,0
'2023-11-05 03:00:00',1856.425659,1893.893433,1856.380737,1893.893433,1893.893433,374924800
'2023-11-05 04:00:00',1889.228882,1889.864502,1879.510498,1884.656616,1884.656616,377796096
'2023-11-05 05:00:00',1884.363037,1895.032227,1883.045166,1888.883911,1888.883911,210054656
'2023-11-05 06:00:00',1888.162109,1888.162109,1878.621826,1880.165771,1880.165771,0
'2023-11-05 07:00:00',1880.717529,1888.276245,1880.024536,1886.991577,1886.991577,75785728
'2023-11-05 08:00:00',1886.465576,1895.360229,1879.910034,1880.910278,1880.910278,187869696
'2023-11-05 09:00:00',1881.143799,1891.062378,1879.95874,1889.667236,1889.667236,0
'2023-11-05 10:00:00',1890.35144,1890.430054,1885.348999,1889.452148,1889.452148,18446336
'2023-11-05 11:00:00',1889.331787,1894.211426,1886.516357,1888.997925,1888.997925,88261632
'2023-11-05 12:00:00',1889.376465,1900.048462,1887.30481,1893.739868,1893.739868,324077056
'2023-11-05 13:00:00',1893.464111,1897.384033,1873.348511,1874.839844,1874.839844,224869888
'2023-11-05 14:00:00',1871.248169,1881.419556,1871.139526,1879.954956,1879.954956,339919360
'2023-11-05 15:00:00',1879.542969,1881.494385,1872.411377,1876.714722,1876.714722,127537664
'2023-11-05 16:00:00',1875.968262,1884.673584,1874.598145,1883.778076,1883.778076,82463232
'2023-11-05 17:00:00',1883.818848,1911.608643,1883.307373,1901.813965,1901.813965,701916672
'2023-11-05 18:00:00',1901.783813,1904.947388,1894.019775,1894.019775,1894.019775,211264000
'2023-11-05 19:00:00',1894.328735,1898.775879,1889.362671,1889.982544,1889.982544,121633792
'2023-11-05 20:00:00',1890.274048,1895.219604,1884.937134,1887.766235,1887.766235,114369024
'2023-11-05 21:00:00',1887.509766,1888.351196,1863.752319,1868.062744,1868.062744,328030720
'2023-11-05 22:00:00',1869.593628,1886.427979,1869.593628,1886.427979,1886.427979,75930624
'2023-11-05 23:00:00',1887.746826,1910.343506,1887.746826,1894.654419,1894.654419,166082560
'2023-11-06 00:00:00',1894.0271,1899.091797,1890.264404,1896.043091,1896.043091,40910848
'2023-11-06 01:00:00',1896.422852,1900.94751,1886.658691,1888.211426,1888.211426,53209088
'2023-11-06 02:00:00',1887.43689,1891.404663,1883.135254,1887.512573,1887.512573,45536256
'2023-11-06 03:00:00',1887.379517,1889.850098,1882.959351,1886.967529,1886.967529,0
'2023-11-06 04:00:00',1888.835327,1890.811035,1876.644775,1879.391968,1879.391968,0
'2023-11-06 05:00:00',1879.683594,1883.645508,1871.973022,1875.298096,1875.298096,117476352
'2023-11-06 06:00:00',1875.969238,1879.968994,1874.121582,1879.084351,1879.084351,0
'2023-11-06 07:00:00',1879.487793,1881.730347,1877.081177,1879.917969,1879.917969,0
'2023-11-06 08:00:00',1879.783813,1885.156006,1875.850464,1885.156006,1885.156006,0
'2023-11-06 09:00:00',1886.23938,1890.69458,1884.91272,1888.789551,1888.789551,28785664
'2023-11-06 10:00:00',1889.013184,1899.221069,1888.239868,1897.656128,1897.656128,91811840
'2023-11-06 11:00:00',1896.767456,1899.300415,1893.214478,1899.300415,1899.300415,0
'2023-11-06 12:00:00',1899.644653,1905.401855,1894.410278,1905.401855,1905.401855,0
'2023-11-06 13:00:00',1906.959473,1909.885986,1892.037842,1897.241699,1897.241699,186788352
'2023-11-06 14:00:00',1898.267456,1914.582642,1898.267456,1913.305298,1913.305298,164061696
'2023-11-06 15:00:00',1914.026489,1914.026489,1901.836182,1901.836182,1901.836182,166449152
'2023-11-06 16:00:00',1901.918457,1903.879639,1893.879517,1896.430542,1896.430542,246306816
'2023-11-06 17:00:00',1895.601563,1898.190552,1889.858521,1896.813843,1896.813843,0
'2023-11-06 18:00:00',1897.605835,1898.748657,1887.517456,1895.312622,1895.312622,0
'2023-11-06 19:00:00',1894.811035,1903.770264,1892.658081,1902.044434,1902.044434,5805568
'2023-11-06 20:00:00',1902.109253,1902.515015,1892.875854,1895.210938,1895.210938,26018304
