@relation BNBUSD-1h
@attribute Date date "yyyy-MM-dd HH:mm:ss"
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric

@data
'2023-10-01 00:00:00',214.800323,214.988251,214.639206,214.988251,214.988251,0
'2023-10-01 01:00:00',214.997223,215.096252,214.829071,215.018112,215.018112,0
'2023-10-01 02:00:00',214.997375,215.21489,214.912735,215.104355,215.104355,3616608
'2023-10-01 03:00:00',215.085678,215.18454,214.951294,215.18454,215.18454,4778448
'2023-10-01 04:00:00',215.188141,215.322632,215.119308,215.283279,215.283279,1563728
'2023-10-01 05:00:00',215.270615,215.271408,214.976379,215.015915,215.015915,8622368
'2023-10-01 06:00:00',215.021912,215.170731,214.977341,215.170731,215.170731,0
'2023-10-01 07:00:00',215.164429,215.237717,215.038849,215.060593,215.060593,0
'2023-10-01 08:00:00',215.053146,215.208954,214.817993,215.174286,215.174286,458976
'2023-10-01 09:00:00',215.191803,215.790573,215.14502,215.737259,215.737259,4110288
'2023-10-01 10:00:00',215.749481,216.240982,215.723465,216.00705,216.00705,7185296
'2023-10-01 11:00:00',216.020645,216.490494,215.87088,216.279251,216.279251,4607344
'2023-10-01 12:00:00',216.279205,216.279205,215.874298,216.07518,216.07518,2745152
'2023-10-01 13:00:00',216.081345,216.117218,215.403595,215.565186,215.565186,7207408
'2023-10-01 14:00:00',215.546616,215.983093,215.18103,215.189087,215.189087,8709920
'2023-10-01 15:00:00',215.182465,215.635345,215.182465,215.635345,215.635345,1253248
'2023-10-01 16:00:00',215.64447,215.775513,215.430573,215.430573,215.430573,2163424
'2023-10-01 17:00:00',215.416382,215.420914,213.506516,213.506516,213.506516,11151072
'2023-10-01 18:00:00',213.541138,213.9617,213.510803,213.955612,213.955612,2711136
'2023-10-01 19:00:00',213.944214,214.220535,213.868866,214.13681,214.13681,832768
'2023-10-01 20:00:00',214.150696,214.355988,213.847717,214.039322,214.039322,5421792
'2023-10-01 21:00:00',214.039261,214.24234,213.925385,214.241135,214.241135,0
