Date,Open,High,Low,Close,Volume,Close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1659452400000,1623.71000000,1637.99000000,1606.57000000,1629.93000000,67018.93900000,1659455999999,108766354.09251100,95846,34154.39930000,55437933.99360400,0
1659456000000,1629.92000000,1675.94000000,1626.43000000,1668.63000000,105297.65020000,1659459599999,174819077.75966500,128541,49381.75280000,81903178.81741400,0
1659459600000,1668.63000000,1678.00000000,1643.33000000,1650.59000000,63949.48180000,1659463199999,106279187.35975400,81178,25617.48860000,42554846.77297300,0
1659463200000,1650.59000000,1664.99000000,1634.38000000,1635.50000000,33047.15300000,1659466799999,54597728.85170700,50182,16686.45270000,27576920.14013000,0
1659466800000,1635.51000000,1655.00000000,1622.02000000,1637.14000000,40793.72460000,1659470399999,66856935.32579500,59109,20784.58630000,34068780.41090500,0
1659470400000,1637.14000000,1655.74000000,1632.95000000,1652.08000000,27059.95500000,1659473999999,44553626.40480700,45615,13779.91470000,22692160.10034000,0
1659474000000,1652.09000000,1661.04000000,1635.50000000,1656.99000000,24172.17120000,1659477599999,39741693.58719800,42927,14197.44590000,23340313.83223900,0
1659477600000,1656.99000000,1659.49000000,1641.90000000,1647.36000000,19623.74250000,1659481199999,32371664.23519000,36778,9870.75730000,16282077.49010700,0
1659481200000,1647.36000000,1652.00000000,1628.20000000,1630.91000000,25410.87350000,1659484799999,41720388.19152000,37762,11064.32340000,18163809.73269300,0
1659484800000,1630.91000000,1639.25000000,1593.59000000,1599.93000000,52497.79990000,1659488399999,84593352.08101900,71758,25465.23560000,41030031.71274000,0
1659488400000,1599.93000000,1618.39000000,1589.71000000,1612.31000000,40943.10120000,1659491999999,65677133.93760400,58452,21252.58250000,34103218.02096700,0
1659492000000,1612.30000000,1617.97000000,1599.96000000,1607.34000000,27429.32760000,1659495599999,44153732.87754800,44534,13739.08660000,22116628.78807700,0
1659495600000,1607.33000000,1627.29000000,1606.38000000,1619.95000000,28175.97900000,1659499199999,45590580.80201100,41481,14203.86890000,22979647.97586500,0
1659499200000,1619.95000000,1624.99000000,1613.20000000,1614.16000000,36137.64030000,1659502799999,58477801.42680800,40588,18415.32710000,29801651.75055500,0
1659502800000,1614.17000000,1631.41000000,1613.51000000,1628.78000000,24073.65360000,1659506399999,39116008.88875900,40096,12374.94800000,20101496.81977100,0
1659506400000,1628.79000000,1643.99000000,1628.56000000,1634.17000000,30339.95130000,1659509999999,49660825.64971400,46246,15491.59490000,25355815.04910000,0
1659510000000,1634.17000000,1637.58000000,1626.01000000,1629.09000000,20722.44110000,1659513599999,33830928.95233600,37090,9698.20120000,15834345.44270500,0
1659513600000,1629.08000000,1653.18000000,1628.66000000,1651.00000000,33556.36480000,1659517199999,55092280.94105600,54030,17042.12470000,27975638.25147600,0
1659517200000,1650.99000000,1664.00000000,1646.81000000,1654.51000000,39717.91470000,1659520799999,65768870.36455900,53224,19859.71260000,32882624.28503000,0
1659520800000,1654.50000000,1662.42000000,1651.90000000,1659.17000000,27319.91180000,1659524399999,45266051.34277200,39737,14188.91610000,23507375.24227500,0
1659524400000,1659.16000000,1672.99000000,1657.14000000,1665.54000000,31486.42660000,1659527999999,52383352.63776200,50969,16427.62990000,27332962.57726100,0
1659528000000,1665.55000000,1685.03000000,1650.00000000,1654.43000000,62498.44700000,1659531599999,104200156.23394600,77638,28826.42850000,48082431.75259000,0
1659531600000,1654.43000000,1667.87000000,1652.01000000,1663.53000000,38357.94020000,1659535199999,63675282.37365100,52085,19125.26760000,31752563.52593500,0
1659535200000,1663.53000000,1670.00000000,1645.30000000,1654.30000000,39784.69010000,1659538799999,65993685.02432400,55483,19025.93910000,31557126.60526400,0
1659538800000,1654.30000000,1663.91000000,1650.03000000,1655.86000000,23800.63890000,1659542399999,39451131.66771400,38679,11683.01620000,19367560.42015200,0
1659542400000,1655.87000000,1671.74000000,1647.24000000,1663.68000000,36625.24650000,1659545999999,60787133.91219000,46746,21460.38810000,35626915.40218900,0
1659546000000,1663.67000000,1670.49000000,1658.01000000,1660.48000000,26592.86330000,1659549599999,44252896.52611100,37436,13864.46830000,23073954.51346500,0
1659549600000,1660.47000000,1668.97000000,1653.52000000,1662.89000000,19673.36740000,1659553199999,32714187.58903300,31708,10133.76720000,16849710.30631900,0
1659553200000,1662.88000000,1667.25000000,1650.00000000,1654.38000000,27772.75640000,1659556799999,46020711.69482100,36611,13738.86640000,22766914.34948400,0
1659556800000,1654.38000000,1657.34000000,1632.00000000,1642.89000000,28490.80280000,1659560399999,46832195.25868500,40439,13051.85250000,21453112.33969000,0
1659560400000,1642.89000000,1648.82000000,1634.99000000,1635.31000000,14640.72110000,1659563999999,24049193.10741200,24730,7779.11790000,12777534.01902800,0
1659564000000,1635.31000000,1638.82000000,1615.80000000,1622.08000000,35227.48770000,1659567599999,57305512.00187100,49291,16671.99640000,27120626.98601800,0
1659567600000,1622.08000000,1622.51000000,1607.42000000,1618.16000000,31859.26800000,1659571199999,51435461.73054800,43355,15938.40070000,25735475.75407800,0
1659571200000,1618.16000000,1643.45000000,1615.57000000,1640.50000000,34929.53330000,1659574799999,56949480.85897000,47694,17110.93910000,27898975.40858900,0
1659574800000,1640.50000000,1659.28000000,1639.50000000,1649.01000000,33422.85260000,1659578399999,55168771.76076200,44987,17608.62550000,29066814.90913300,0
1659578400000,1649.00000000,1659.00000000,1643.43000000,1654.14000000,23970.87600000,1659581999999,39586235.52919600,35302,12086.73130000,19964343.04380500,0
1659582000000,1654.15000000,1656.67000000,1646.30000000,1651.14000000,19289.44910000,1659585599999,31829406.27842200,33978,11163.24370000,18420893.98573500,0
1659585600000,1651.15000000,1659.41000000,1649.43000000,1654.75000000,16724.54960000,1659589199999,27666630.59858100,29291,8356.67740000,13824671.01430300,0
1659589200000,1654.76000000,1662.79000000,1648.00000000,1649.28000000,17613.86920000,1659592799999,29119471.22673600,28087,8409.91440000,13904249.08292600,0
1659592800000,1649.28000000,1652.57000000,1615.15000000,1626.87000000,64686.69370000,1659596399999,105225881.17619300,68346,26886.35690000,43738572.46977200,0
1659596400000,1626.86000000,1634.00000000,1622.76000000,1625.93000000,17577.78980000,1659599999999,28637070.38189000,29787,9249.06740000,15069374.28618900,0
1659600000000,1625.92000000,1630.39000000,1611.85000000,1615.39000000,28490.23040000,1659603599999,46187358.41577400,37989,12064.18410000,19563544.40486800,0
1659603600000,1615.39000000,1625.44000000,1614.16000000,1622.70000000,23151.47740000,1659607199999,37507684.94118300,32768,12570.88820000,20365957.87606500,0
1659607200000,1622.71000000,1630.99000000,1614.29000000,1617.15000000,29428.00210000,1659610799999,47771784.03588000,42560,14723.71490000,23906141.18115700,0
1659610800000,1617.15000000,1620.99000000,1606.27000000,1615.71000000,26240.06920000,1659614399999,42411266.09584200,41003,12662.15950000,20466796.58663800,0
1659614400000,1615.72000000,1626.20000000,1606.70000000,1617.24000000,30101.96220000,1659617999999,48638264.65276100,43753,15132.04290000,24454947.52725700,0
1659618000000,1617.24000000,1644.00000000,1612.03000000,1633.42000000,54579.30030000,1659621599999,88837793.68114800,71942,27490.11700000,44725180.59952200,0
1659621600000,1633.42000000,1639.48000000,1596.84000000,1613.22000000,61647.45420000,1659625199999,99405299.31824900,84243,31452.42610000,50717730.32138700,0
1659625200000,1613.22000000,1618.02000000,1602.59000000,1615.59000000,30895.58710000,1659628799999,49767805.20950200,48552,15639.74970000,25197272.62277000,0
1659628800000,1615.60000000,1624.44000000,1580.39000000,1587.48000000,48259.56840000,1659632399999,77260742.82596800,66132,22129.97650000,35431726.42448200,0
1659632400000,1587.47000000,1597.98000000,1586.49000000,1596.54000000,29055.59720000,1659635999999,46273278.15393700,43469,15678.23940000,24972176.77598600,0
1659636000000,1596.53000000,1616.00000000,1582.80000000,1598.14000000,39210.91270000,1659639599999,62722993.38299500,57456,20344.79590000,32557554.40743800,0
1659639600000,1598.15000000,1609.64000000,1585.91000000,1590.96000000,31425.84920000,1659643199999,50170201.55150000,45546,15173.31560000,24230475.40409300,0
1659643200000,1590.97000000,1599.78000000,1588.91000000,1591.34000000,20850.66400000,1659646799999,33260700.07337700,30983,11867.86190000,18930553.75303300,0
1659646800000,1591.34000000,1597.81000000,1584.37000000,1586.70000000,11251.83290000,1659650399999,17919191.16793200,23903,5063.28870000,8064124.93287200,0
1659650400000,1586.71000000,1602.00000000,1581.09000000,1596.86000000,22858.29440000,1659653999999,36406778.22117500,34265,11938.65820000,19020927.84200500,0
1659654000000,1596.87000000,1613.29000000,1595.33000000,1607.96000000,19889.76600000,1659657599999,31926415.61097300,29598,9688.92850000,15553384.26156800,0
1659657600000,1607.97000000,1618.00000000,1605.64000000,1607.38000000,22153.92940000,1659661199999,35702307.16266400,31800,10391.95140000,16742755.68206900,0
1659661200000,1607.39000000,1650.75000000,1607.35000000,1647.13000000,57380.96400000,1659664799999,93837439.71471600,56213,26434.15980000,43151332.65586900,0
1659664800000,1647.13000000,1669.83000000,1647.00000000,1661.55000000,62860.02370000,1659668399999,104267577.48170700,80451,29797.92300000,49429271.59922500,0
1659668400000,1661.55000000,1665.00000000,1650.34000000,1659.65000000,39527.25320000,1659671999999,65554294.60436500,54398,18120.85870000,30058950.68842200,0
1659672000000,1659.66000000,1664.48000000,1653.18000000,1655.28000000,23075.52960000,1659675599999,38277565.92209700,36205,11051.34320000,18331066.28639200,0
1659675600000,1655.28000000,1660.72000000,1646.63000000,1659.72000000,23745.89800000,1659679199999,39257951.14514100,35338,11897.88080000,19672700.15152100,0
1659679200000,1659.73000000,1679.60000000,1659.72000000,1664.69000000,41544.07950000,1659682799999,69356032.87271200,51313,20604.59720000,34399309.41312800,0
1659682800000,1664.68000000,1668.29000000,1658.00000000,1662.87000000,17300.27870000,1659686399999,28773144.07123100,29712,8681.19640000,14441100.94220100,0
1659686400000,1662.87000000,1668.00000000,1652.13000000,1657.28000000,23424.19560000,1659689999999,38847484.19908200,34463,12153.09850000,20155139.14778000,0
1659690000000,1657.29000000,1665.44000000,1654.46000000,1661.87000000,15467.00020000,1659693599999,25693746.91428400,28069,8510.59870000,14137194.71073400,0
1659693600000,1661.87000000,1676.92000000,1659.01000000,1669.11000000,21192.97070000,1659697199999,35331853.84769400,33836,11853.13490000,19763247.59018600,0
1659697200000,1669.11000000,1717.87000000,1666.16000000,1713.43000000,92125.23350000,1659700799999,156372993.27579000,104146,51071.95330000,86647921.17206200,0
1659700800000,1713.43000000,1725.00000000,1674.05000000,1680.23000000,135286.00350000,1659704399999,229529571.33689000,211438,67829.16820000,115089862.60371800,0
1659704400000,1680.23000000,1689.67000000,1660.01000000,1685.29000000,62627.01740000,1659707999999,105171939.53743000,90728,33433.92600000,56159768.83827300,0
1659708000000,1685.28000000,1718.50000000,1683.65000000,1693.60000000,65718.47290000,1659711599999,111951931.15437800,87153,37214.40020000,63410505.93513900,0
1659711600000,1693.60000000,1694.99000000,1668.00000000,1670.05000000,51441.77350000,1659715199999,86336911.16411600,64893,23611.01240000,39629981.38916700,0
1659715200000,1670.06000000,1675.95000000,1656.77000000,1673.13000000,33988.63060000,1659718799999,56677178.04281100,49450,16606.50560000,27700090.69865300,0
1659718800000,1673.13000000,1684.45000000,1657.80000000,1663.86000000,44307.06100000,1659722399999,74051045.44072700,57997,19719.93950000,32972036.38379200,0
1659722400000,1663.78000000,1673.50000000,1661.28000000,1665.99000000,20092.09500000,1659725999999,33509059.30510600,31999,9818.14810000,16374504.62677300,0
1659726000000,1665.99000000,1683.88000000,1665.01000000,1681.36000000,18184.14020000,1659729599999,30483990.42415400,36435,8858.00280000,14849943.27026200,0
1659729600000,1681.35000000,1683.27000000,1666.34000000,1679.30000000,14987.76070000,1659733199999,25128778.73088800,27289,7785.26340000,13053267.62458700,0
1659733200000,1679.29000000,1711.20000000,1679.29000000,1698.46000000,34761.31070000,1659736799999,59064886.86620600,54968,18290.21640000,31069762.85860300,0
1659736800000,1698.46000000,1721.23000000,1698.45000000,1715.43000000,32515.87060000,1659740399999,55628302.59741000,42319,17835.95280000,30521930.86461900,0
1659740400000,1715.42000000,1742.07000000,1713.76000000,1736.81000000,52138.97900000,1659743999999,89992706.49573200,73903,30531.95130000,52702943.24127900,0
1659744000000,1736.81000000,1749.93000000,1731.92000000,1737.85000000,54450.82480000,1659747599999,94823722.53364200,86904,28695.97630000,49974614.02156900,0
1659747600000,1737.85000000,1744.14000000,1726.81000000,1733.45000000,31329.93910000,1659751199999,54388674.83682400,51891,16882.04860000,29315250.00552300,0
1659751200000,1733.45000000,1741.14000000,1725.87000000,1739.79000000,22552.25620000,1659754799999,39073312.82679900,41394,10955.04710000,18983358.96083800,0
1659754800000,1739.79000000,1742.16000000,1732.39000000,1734.47000000,16279.85850000,1659758399999,28274920.09562500,26442,7469.97410000,12974046.03967100,0
1659758400000,1734.47000000,1737.98000000,1731.04000000,1732.50000000,14176.02360000,1659761999999,24580974.42539900,25005,7052.25180000,12228205.15203800,0
1659762000000,1732.50000000,1736.19000000,1715.55000000,1723.45000000,23614.10050000,1659765599999,40715617.69146800,37009,11978.20990000,20647858.41318600,0
1659765600000,1723.46000000,1725.29000000,1713.99000000,1722.81000000,16763.62090000,1659769199999,28831074.62780800,23997,9077.44220000,15611234.04149200,0
1659769200000,1722.82000000,1725.89000000,1717.17000000,1720.73000000,13402.27320000,1659772799999,23080641.60677100,20496,7085.87400000,12203115.56825200,0
1659772800000,1720.73000000,1724.41000000,1702.62000000,1708.50000000,45469.42370000,1659776399999,77795904.70502700,47248,28397.05460000,48557424.05205600,0
1659776400000,1708.49000000,1715.57000000,1706.56000000,1712.18000000,13768.09390000,1659779999999,23562114.56214700,22837,6720.45220000,11502343.81863000,0
1659780000000,1712.17000000,1722.73000000,1712.00000000,1716.70000000,13052.51820000,1659783599999,22415172.30868500,22641,6967.57910000,11965428.97672600,0
1659783600000,1716.70000000,1722.27000000,1711.90000000,1712.11000000,21331.35400000,1659787199999,36658006.24205700,24423,11144.18410000,19152295.80593000,0
1659787200000,1712.10000000,1717.41000000,1708.54000000,1711.66000000,15071.59200000,1659790799999,25817041.79168300,22918,8453.81330000,14480657.15771000,0
1659790800000,1711.67000000,1720.97000000,1709.55000000,1710.62000000,20763.29510000,1659794399999,35605441.51722800,25421,11349.04570000,19466222.26570000,0
1659794400000,1710.62000000,1718.16000000,1706.60000000,1716.19000000,21387.70480000,1659797999999,36633790.35842400,23278,11634.83290000,19928922.43088200,0
1659798000000,1716.19000000,1718.12000000,1710.00000000,1715.53000000,17195.67290000,1659801599999,29479908.57714400,21668,8704.39340000,14922841.67664700,0
1659801600000,1715.53000000,1720.92000000,1705.12000000,1706.76000000,24340.03030000,1659805199999,41722514.06421100,24906,11309.20720000,19389015.97657000,0
1659805200000,1706.76000000,1718.23000000,1685.26000000,1707.75000000,45613.17880000,1659808799999,77674402.56266900,59383,22798.88530000,38827250.63680900,0
1659808800000,1707.76000000,1716.81000000,1701.10000000,1714.34000000,25213.84700000,1659812399999,43127522.03620400,27461,13833.38810000,23662499.92720500,0
1659812400000,1714.34000000,1718.27000000,1708.23000000,1714.73000000,9714.30200000,1659815999999,16649144.35767500,18886,5391.66530000,9241164.09380900,0
1659816000000,1714.73000000,1717.36000000,1707.19000000,1715.39000000,8858.02280000,1659819599999,15159377.04465200,18787,4474.22900000,7657577.08398600,0
1659819600000,1715.39000000,1719.63000000,1714.45000000,1717.31000000,6117.83390000,1659823199999,10503279.69231000,14559,3051.09090000,5237886.62743000,0
1659823200000,1717.31000000,1724.27000000,1711.00000000,1713.48000000,11306.72840000,1659826799999,19396974.47508900,21448,5364.57830000,9204804.63269300,0
1659826800000,1713.48000000,1713.85000000,1687.29000000,1690.60000000,31542.14980000,1659830399999,53510348.04766800,43871,14452.62500000,24508294.25283100,0
1659830400000,1690.60000000,1698.49000000,1670.01000000,1672.50000000,35356.72020000,1659833999999,59579617.24052400,51542,16634.30990000,28047388.40206400,0
1659834000000,1672.49000000,1679.17000000,1668.00000000,1677.00000000,30224.13060000,1659837599999,50579240.92458900,42607,16430.69590000,27498255.36719400,0
1659837600000,1677.01000000,1687.69000000,1673.94000000,1685.98000000,19085.60830000,1659841199999,32049353.82477000,30272,11338.57990000,19034839.82045600,0
1659841200000,1685.98000000,1688.94000000,1678.31000000,1684.07000000,16517.25550000,1659844799999,27815496.85075500,30023,7669.35490000,12914461.25176000,0
1659844800000,1684.07000000,1689.35000000,1672.71000000,1675.00000000,24317.00170000,1659848399999,40895731.62616300,32954,11372.04160000,19134144.14292000,0
1659848400000,1675.00000000,1685.86000000,1674.53000000,1681.39000000,9904.76280000,1659851999999,16650155.96650200,20491,5265.35920000,8851011.92836100,0
1659852000000,1681.39000000,1685.39000000,1679.93000000,1683.56000000,10717.76830000,1659855599999,18033534.67736500,18597,6217.42260000,10461386.68597300,0
1659855600000,1683.55000000,1688.75000000,1682.76000000,1686.24000000,8769.76230000,1659859199999,14786711.21984600,20077,4752.24220000,8012937.65300200,0
1659859200000,1686.23000000,1686.57000000,1676.99000000,1679.36000000,11449.13950000,1659862799999,19247178.96752400,22357,5312.09740000,8930062.91652400,0
1659862800000,1679.35000000,1689.99000000,1673.02000000,1684.43000000,17906.08010000,1659866399999,30102516.23163100,25363,10652.07650000,17912842.96395900,0
1659866400000,1684.43000000,1686.39000000,1680.62000000,1685.19000000,7334.25340000,1659869999999,12350136.61487600,17216,3586.28040000,6038990.98148300,0
1659870000000,1685.18000000,1694.13000000,1681.37000000,1692.60000000,13587.38200000,1659873599999,22933076.65981800,27595,6877.71570000,11608726.11822400,0
1659873600000,1692.59000000,1710.94000000,1691.16000000,1707.91000000,35948.19870000,1659877199999,61141532.96188000,61394,18978.12140000,32287727.07927700,0
1659877200000,1707.91000000,1715.18000000,1703.73000000,1707.56000000,18391.21790000,1659880799999,31440649.35708200,28892,9002.10460000,15391354.48181600,0
1659880800000,1707.56000000,1710.91000000,1693.97000000,1705.02000000,19212.93780000,1659884399999,32720083.43929900,31233,9563.26700000,16283928.38461800,0
1659884400000,1705.01000000,1705.99000000,1696.53000000,1698.89000000,13555.92410000,1659887999999,23051362.19448900,21359,6768.45450000,11507876.23242400,0
1659888000000,1698.89000000,1709.30000000,1695.18000000,1706.47000000,16470.92420000,1659891599999,28084283.95758800,24897,9670.32960000,16491358.43240000,0
1659891600000,1706.48000000,1717.00000000,1705.87000000,1711.86000000,20836.62660000,1659895199999,35659472.87270100,32337,10933.30240000,18710712.59300000,0
1659895200000,1711.87000000,1714.84000000,1704.02000000,1707.89000000,11496.55670000,1659898799999,19654308.47727500,21757,5038.37850000,8613785.44529600,0
1659898800000,1707.88000000,1711.00000000,1705.21000000,1708.45000000,20667.10720000,1659902399999,35322084.43573000,18346,10446.99750000,17855412.79201400,0
1659902400000,1708.44000000,1724.63000000,1707.89000000,1722.04000000,21788.85240000,1659905999999,37391596.08075400,28029,12565.93330000,21563009.80883400,0
1659906000000,1722.03000000,1729.79000000,1712.54000000,1717.42000000,16259.35510000,1659909599999,27985060.18632700,26162,8368.05610000,14408933.72898300,0
1659909600000,1717.42000000,1720.24000000,1702.48000000,1704.71000000,16326.72160000,1659913199999,27928757.89070700,26018,7560.50830000,12931974.93693700,0
1659913200000,1704.70000000,1705.43000000,1690.00000000,1700.19000000,23780.47700000,1659916799999,40348208.72389200,32973,11216.51220000,19027909.38906300,0
1659916800000,1700.20000000,1720.00000000,1695.00000000,1707.51000000,23139.60710000,1659920399999,39532545.61593000,34621,12518.84340000,21389385.32854600,0
1659920400000,1707.51000000,1708.44000000,1693.87000000,1701.34000000,16820.32780000,1659923999999,28612794.17550800,23777,7737.86200000,13161794.25296500,0
1659924000000,1701.34000000,1717.01000000,1700.00000000,1715.15000000,24003.77370000,1659927599999,41080270.62793300,29965,11190.74310000,19141380.96206300,0
1659927600000,1715.16000000,1717.44000000,1708.79000000,1709.77000000,12040.11950000,1659931199999,20619464.88950300,19037,5692.54040000,9748304.33344200,0
1659931200000,1709.76000000,1713.99000000,1708.30000000,1712.31000000,10638.37010000,1659934799999,18201106.47681600,15911,5710.84770000,9770413.80450900,0
1659934800000,1712.30000000,1726.73000000,1712.30000000,1723.97000000,24691.77370000,1659938399999,42499189.87396300,30902,12197.31880000,20991334.75592000,0
1659938400000,1723.96000000,1740.00000000,1723.96000000,1733.69000000,43622.65600000,1659941999999,75535597.17219700,51787,23299.83090000,40345569.14313200,0
1659942000000,1733.69000000,1738.65000000,1729.07000000,1732.79000000,23790.19240000,1659945599999,41252142.86802900,30848,11197.21240000,19416262.99004100,0
1659945600000,1732.78000000,1776.69000000,1728.28000000,1773.28000000,69197.10730000,1659949199999,121394214.80965000,84996,41722.92590000,73189445.29680000,0
1659949200000,1773.29000000,1778.72000000,1766.71000000,1768.74000000,35659.32370000,1659952799999,63241364.21410700,49294,17540.02320000,31107870.98316300,0
1659952800000,1768.74000000,1776.01000000,1764.51000000,1772.84000000,31409.47820000,1659956399999,55643064.41741400,40494,14441.66010000,25576203.97198100,0
1659956400000,1772.84000000,1792.65000000,1768.45000000,1789.37000000,40698.32920000,1659959999999,72460299.16402200,52015,23960.73960000,42666011.61071600,0
1659960000000,1789.37000000,1818.00000000,1785.18000000,1808.07000000,75983.82610000,1659963599999,136938827.43537000,90801,42076.08380000,75836968.25924900,0
1659963600000,1808.07000000,1808.16000000,1792.64000000,1800.70000000,41732.36470000,1659967199999,75114814.23313200,52447,20908.90440000,37637326.56614100,0
1659967200000,1800.69000000,1804.52000000,1793.00000000,1794.18000000,28307.01400000,1659970799999,50896435.29472400,41176,13987.91350000,25153217.85851700,0
1659970800000,1794.18000000,1798.94000000,1767.00000000,1775.31000000,54989.06030000,1659974399999,97883494.54763100,64618,23610.37740000,42026779.55066700,0
1659974400000,1775.31000000,1777.87000000,1755.60000000,1768.02000000,52899.19070000,1659977999999,93384390.29404800,56744,25624.85310000,45245336.59788000,0
