index,Date,Open,High,Low,Close,Adj Close,Volume,SMA_7,SMA_14,EMA_7,EMA_14,RSI,Stoch_RSI,Upper_BB,Lower_BB,MACD,ScorePositive,ScoreNegative,ScoreNeutral
63,2018-03-05,11532.400390625,11704.099609375,11443.900390625,11573.2998046875,11573.2998046875,6468539904.0,11105.214285714286,10712.942940848214,11156.15290350755,10800.075440707718,53.429560014028056,0.0171493179879923,11920.13280004544,9356.460364017055,319.21124909538594,0.1698898139663718,0.3145217111503536,0.5155884654007175
64,2018-03-06,11500.099609375,11500.099609375,10694.2998046875,10779.900390625,10779.900390625,6832169984.0,11112.97154017857,10668.385811941964,11062.08977457504,10797.3851884579,44.51704454253784,0.0,11866.421785982571,9538.698428861178,287.195375780846,0.0931610846891999,0.3118423231256504,0.5949966016535958
65,2018-03-07,10803.900390625,10929.5,9692.1201171875,9965.5703125,9965.5703125,8797910016.0,11051.21010044643,10616.612234933036,10787.959907500315,10686.467763515906,43.74020412528195,0.0,11879.10118983958,9505.936017191672,193.8780286238034,0.1417671705596149,0.5159634606912732,0.3422693820670247
66,2018-03-08,9951.4404296875,10147.400390625,9335.8701171875,9395.009765625,9395.009765625,7186089984.0,10828.92578125,10573.04150390625,10439.722370549036,10514.26155681112,44.6253777370881,0.0425728076075673,11958.51808019869,9342.63006433256,73.04190926430965,0.0833347012073947,0.2693069231911347,0.6473583632077162
67,2018-03-09,9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875,9337.5498046875,8704190464.0,10579.08998325893,10504.216517857143,10164.17922820391,10357.357333070897,41.13746873514004,0.0,11974.452944707164,9149.180160761587,-27.046351041011803,0.0638257580188413,0.3788494668487046,0.5573247832556566
68,2018-03-10,9350.58984375,9531.3203125,8828.4697265625,8866.0,8866.0,5386319872.0,10204.275669642857,10436.568638392857,9839.634420375787,10158.49944778206,41.26255613388741,0.0053468193710453,12080.9715302498,8874.081594750198,-142.77136731180872,0.0111852418631315,0.9047548174858092,0.0840599313378334
69,2018-03-11,8852.7802734375,9711.8896484375,8607.1201171875,9578.6298828125,9578.6298828125,6296370176.0,9927.99428013393,10430.41859654018,9774.38328586778,10081.18005486555,49.2805643270163,0.3480739202103991,12006.057117601104,8784.329015211395,-174.96412311372296,0.0320379761978983,0.0753201246261596,0.8926419019699097
70,2018-03-12,9602.9296875,9937.5,8956.4296875,9205.1201171875,9205.1201171875,6457399808.0,9589.682896205357,10347.44859095982,9632.067493506018,9964.367544740788,39.73041362295136,0.0,11906.387356406038,8664.140768593963,-227.9881253660624,0.0736915428530086,0.3430586937306957,0.5832497724755243
71,2018-03-13,9173.0400390625,9470.3798828125,8958.1904296875,9194.849609375,9194.849609375,5991139840.0,9363.2470703125,10238.109305245536,9522.763022362842,9861.761713641336,35.57749000215672,0.0,11889.849066344468,8531.12398053053,-267.7522915674272,0.1226857788860797,0.266177353138725,0.6111368701482812
72,2018-03-14,9214.650390625,9355.849609375,8068.58984375,8269.8095703125,8269.8095703125,6438230016.0,9120.995535714286,10086.102818080357,9209.524659112927,9649.495260719012,31.978006728252723,0.0,12013.85014740812,8233.60385649813,-369.64761245875343,0.0509685141344865,0.5023919021865973,0.4466395808073382
73,2018-03-15,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,8300.8603515625,6834429952.0,8964.6884765625,9896.80712890625,8982.358582096236,9469.672744909132,25.380062058280203,0.0,12078.799623183972,7968.630454941025,-442.7906350236535,0.1002721643541008,0.2607904381118714,0.6389373971149326
74,2018-03-16,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,8338.349609375,5289379840.0,8821.945591517857,9700.517787388391,8821.35633884731,9318.82636830731,23.99742377116287,0.0,12138.387002556416,7761.571005256084,-492.0597787458846,0.0708943337202072,0.3402453614398837,0.5888603018596769
75,2018-03-17,8321.91015625,8346.5302734375,7812.81982421875,7916.8798828125,7916.8798828125,4426149888.0,8686.357003348214,9445.316336495536,8595.237224766332,9131.896634850158,16.30914598748788,0.0,12231.141071670694,7494.031877548057,-558.6749575275935,0.0553585216403007,0.0422992948442697,0.9023422002792358
76,2018-03-18,7890.52001953125,8245.509765625,7397.990234375,8223.6796875,8223.6796875,6639190016.0,8492.792689732143,9210.393484933036,8502.34784042748,9010.799056933549,20.562415105422247,0.1145803253943607,12219.920007053286,7290.950891384214,-580.0256122387327,0.035676147788763,0.2828585356473923,0.6814653277397156
77,2018-03-19,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,8630.650390625,6729110016.0,8410.7255859375,9000.20424107143,8534.423477982626,8960.111848044073,25.199035837726683,0.269624125923057,12119.63116573061,7181.74481083189,-557.6784552846257,0.1686076058873108,0.2739682580743517,0.5574241424245494
78,2018-03-20,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,8913.4697265625,6361789952.0,8370.52845982143,8866.887765066964,8629.185040140372,8953.892821946882,32.78819800229715,0.4997980931579471,12040.073978304994,7112.858931851257,-511.253602322322,0.1040949046611785,0.245645035803318,0.6502600401639939
79,2018-03-21,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,8929.2802734375,6043129856.0,8464.738560267857,8792.86704799107,8704.20884847224,8950.611113796227,38.793061750471495,0.6819214002701345,11866.355147359787,7084.40579014021,-467.7933621900629,0.1006541485683276,0.3777909200781813,0.5215549352220618
80,2018-03-22,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,8728.4697265625,5530390016.0,8525.825613839286,8745.257045200893,8710.274067995266,8920.991988265218,42.16513777475343,0.7841941017219631,11644.247136765129,7070.720734328623,-444.4314129802897,0.1772530565245283,0.3285816038648287,0.4941653433359331
81,2018-03-23,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,8879.6201171875,5954120192.0,8603.149972098214,8712.547781808036,8752.610580295734,8915.475694578341,44.733257437370106,0.8620833704264834,11288.174779673402,7165.785083607846,-409.00556505405257,0.2670207798946649,0.3542062015039846,0.3787730245385319
82,2018-03-24,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875,8668.1201171875,5664600064.0,8710.470005580357,8698.413504464286,8731.487964517775,8882.494721846215,47.57934514052005,0.9484032149003212,10853.740426885746,7315.771487176753,-393.4610338861567,0.0400038715451955,0.0662700831890106,0.8937259912490845
83,2018-03-25,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375,8495.7802734375,4569880064.0,8749.341517857143,8621.067103794643,8672.561041745823,8830.932485001818,34.73583212193296,0.5892730661633251,10272.104033354068,7589.655927583432,-390.5462914881045,0.0396038328297436,0.0656073823571205,0.8847887313365936
84,2018-03-26,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,8209.400390625,5921039872.0,8689.16294642857,8549.944266183036,8556.770878962838,8748.06110673787,35.610576416923905,0.6172468021382725,9860.254798536089,7744.455162401414,-406.6571102725302,0.1038100912701338,0.4025923708686605,0.493597564753145
85,2018-03-27,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,7833.0400390625,5378250240.0,8534.815848214286,8452.672154017857,8375.838168984495,8626.057746079488,32.20317957841297,0.50828053614695,9687.81180345684,7703.64513013691,-444.6683255670523,0.1058200760079281,0.4027538690716028,0.4914260618388653
86,2018-03-28,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,7954.47998046875,4935289856.0,8395.558663504464,8430.148611886161,8270.498621854138,8536.513693109779,44.78344168532488,0.910588882356892,9611.180220142183,7636.223734935938,-459.69423025181095,0.1506638272355,0.3677556260178486,0.4815805713749594
87,2018-03-29,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,7165.7001953125,6361229824.0,8172.305873325893,8349.065743582589,7994.299015215932,8353.737939340064,34.98513114585117,0.5972454817753324,9640.148164806558,7390.070829334066,-529.1505859545923,0.0430447974940761,0.4465426495298743,0.5104125484358519
88,2018-03-30,7171.4501953125,7276.66015625,6683.93017578125,6890.52001953125,6890.52001953125,6289509888.0,7888.148716517857,8245.649344308036,7718.354266292666,8158.64164246962,31.98235833921636,0.5012188209939399,9740.855096070492,7091.815900023258,-599.4894474825742,0.0292198952021343,0.6235118620097637,0.3472682195050375
89,2018-03-31,6892.47998046875,7207.85009765625,6863.52001953125,6973.52978515625,6973.52978515625,4553269760.0,7646.064383370535,8178.267194475447,7532.148146007501,8000.626325084577,37.18048266355563,0.6150982934235972,9641.35133800868,6930.809648319446,-641.1445919064054,0.0684335147961974,0.0393214086070656,0.8922450244426727
90,2018-04-01,7003.06005859375,7060.9501953125,6526.8701171875,6844.22998046875,6844.22998046875,4532100096.0,7410.128627232143,8079.735072544643,7360.168604622078,7846.439804933949,30.30399240580212,0.2281003581768313,9595.600309315068,6740.471663341181,-676.7884120778508,0.0788591131567955,0.0863909311592578,0.8347499072551727
91,2018-04-02,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,7083.7998046875,4333440000.0,7249.328543526785,7969.245744977678,7291.076404638213,7744.754276739595,26.805012890700382,0.0,9482.536113685974,6642.430878501526,-677.890810427456,0.1821094442691122,0.3733090669182794,0.4445815009198018
92,2018-04-03,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,7456.10986328125,5499700224.0,7195.481375558035,7865.14861188616,7332.334769299071,7706.268291038317,28.718092715428227,0.0920886313804118,9463.304254588797,6580.292766895579,-641.3293137431438,0.1410302380099892,0.4620281060536702,0.3969416502449248
93,2018-04-04,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,6853.83984375,4936000000.0,7038.2470703125,7716.902866908482,7212.711037911588,7592.611001166821,24.12427404331997,0.0,9474.79596078279,6424.099009920334,-653.4200023577205,0.108342955302861,0.4683138131060534,0.4233432370755408
94,2018-04-05,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,6811.47021484375,5639320064.0,6987.642787388393,7579.974330357143,7112.4008321444935,7488.458766421262,25.11656696641181,0.0423061144849947,9467.76218139362,6278.44484985638,-658.8262957165607,0.0980560079216957,0.2676285484805703,0.6343154370784759
95,2018-04-06,6815.9599609375,6857.490234375,6575.0,6636.31982421875,6636.31982421875,3766810112.0,6951.328473772322,7419.73859514509,6993.380580162937,7374.840117979499,21.061355145808776,0.0,9496.469832960363,6121.68119243026,-669.5261146006496,0.0645071085203777,0.4582731141285462,0.4772197629579089
96,2018-04-07,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,6911.08984375,3976610048.0,6942.408482142857,7294.236432756697,6972.807896059687,7313.006690155856,27.698300176187487,0.2797791425017749,9464.706886223958,6022.185154791666,-648.3602604349708,0.0507932007312774,0.496375560760498,0.4528312385082245
97,2018-04-08,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,7023.52001953125,3652499968.0,6968.021344866072,7189.074986049107,6985.485926927585,7274.408436067799,31.024247540575672,0.4199838145843864,9359.837384990462,5966.341618915789,-615.4198163917317,0.0298355305567383,0.1086759753525257,0.8614884912967682
98,2018-04-09,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,6770.72998046875,4894060032.0,6923.297084263393,7086.31281389509,6931.796940312853,7207.251261399388,31.29522330659195,0.4314067459342441,9189.69646655288,5922.208562743996,-602.7640321076651,0.1824555336497724,0.2435452883364632,0.5739991581067443
99,2018-04-10,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,6834.759765625,4272750080.0,6834.532784598215,7015.007080078125,6907.537646640882,7157.585698341882,35.87365654920774,0.6244097195550116,8979.421552387528,5923.031426128096,-580.871636691927,0.0814495896144459,0.3555169405105213,0.5630334575350086
100,2018-04-11,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,6968.31982421875,4641889792.0,6850.887067522322,6944.56706891741,6922.733191035352,7132.350235121351,36.0928680894571,0.9325264613173952,8780.406564320176,5946.031423961074,-546.4454916015547,0.1937906841154802,0.3052220879630609,0.5009872142902829
101,2018-04-12,6955.3798828125,7899.22998046875,6806.509765625,7889.25,7889.25,8906250240.0,7004.855608258928,6996.24919782366,7164.362393276558,7233.270249998317,59.83706830762303,1.0,8567.594842748747,6059.806133813752,-439.7816261082962,0.1810492340009659,0.3784729745239019,0.4404778224416077
102,2018-04-13,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,7895.9599609375,7764460032.0,7184.80419921875,7068.066336495535,7347.261785191818,7321.628913199919,64.74598186977133,1.0,8393.639893272031,6156.54506766547,-350.66604656035,0.1126873260363936,0.424457314889878,0.4628553465008735
103,2018-04-14,7874.669921875,8140.7099609375,7846.0,7986.240234375,7986.240234375,5191430144.0,7338.397112165178,7140.402797154018,7507.006397487629,7410.243786510939,64.82100509494805,1.0,8269.999862454491,6229.231094576759,-269.6481086168269,0.102638304233551,0.0554569140076637,0.8419046998023987
104,2018-04-15,7999.330078125,8338.419921875,7999.330078125,8329.1103515625,8329.1103515625,5244480000.0,7524.910016741072,7246.465680803572,7712.532386006363,7532.759365048775,70.45266932846474,1.0,8300.793576478822,6210.408376646179,-175.74814095247802,0.0471021868288517,0.2071162909269333,0.7457815408706665
105,2018-04-16,8337.5703125,8371.150390625,7925.72998046875,8058.669921875,8058.669921875,5631309824.0,7708.901436941965,7316.099260602678,7799.066769973527,7602.880790746208,63.31458319828915,0.8554789187471719,8342.73898429128,6191.02595711497,-121.75055793180672,0.0692958610132336,0.439092590752989,0.4916115589439869
106,2018-04-17,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,7902.08984375,6900879872.0,7861.377162388393,7347.954973493303,7824.822538417647,7642.775340081569,56.47251858099465,0.7169512296075067,8333.303873399873,6195.222054334503,-90.54800700613214,0.1453314470127225,0.2024690368212759,0.6521995231509209
107,2018-04-18,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,8163.419921875,6529909760.0,8032.105747767857,7441.49640764509,7909.4718842819875,7712.194631128327,71.09340075621087,1.0,8454.557611745506,6173.74028864512,-44.22283401443747,0.0569956777617335,0.445333553943783,0.4976707380264997
108,2018-04-19,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,8294.3095703125,7063209984.0,8089.971400669643,7547.413504464285,8005.681305789618,7789.809969409353,73.22189553853741,1.0,8586.113318035132,6182.563537433618,3.0171205867700337,0.3148234592129786,0.1023909533396363,0.5827855740984281
109,2018-04-20,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,8845.830078125,8438110208.0,8225.66713169643,7705.23566545759,8215.718498873466,7930.612671099184,80.95305325982433,1.0,8827.586327908566,6128.320556857059,83.99003583387912,0.1626218324527144,0.3811075198981497,0.4562706434064441
110,2018-04-21,8848.7900390625,8997.5703125,8652.150390625,8895.580078125,8895.580078125,7548550144.0,8355.572823660714,7846.984967912947,8385.683893686351,8059.275008292711,79.67141401192043,0.9743306648448472,9035.08366962494,6125.958224906311,150.4418636105729,0.780912458896637,0.1629092097282409,0.0561783500015735
111,2018-04-22,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375,8802.4599609375,6629899776.0,8423.19419642857,7974.052106584822,8489.87791049914,8158.366346163026,76.75257552546975,0.9154115727910266,9198.465966236385,6134.4419439198655,193.3624388325061,0.0363659150898456,0.2302236407995224,0.7334104776382446
112,2018-04-23,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,8930.8798828125,6925190144.0,8547.795619419643,8128.348528180803,8600.12840357748,8261.368160824952,83.74779521130804,1.0,9368.51544033089,6111.869471778486,235.03043382738176,0.1781474002636969,0.4221925430465489,0.3996600543614477
113,2018-04-24,8934.33984375,9732.6103515625,8927.830078125,9697.5,9697.5,10678800384.0,8804.282784598214,8332.829973493304,8874.471302683112,8452.85242179797,86.67338555315969,1.0,9673.31355879568,6091.437368938696,326.1527704927121,0.1607081132152905,0.3189109191298485,0.5203809617803647
114,2018-04-25,9701.0302734375,9745.3203125,8799.83984375,8845.740234375,8845.740234375,11083100160.0,8901.757114955357,8466.931431361607,8867.288535606085,8505.237467209112,70.31303342120425,0.4582820371668755,9749.83034111518,6218.34758857232,325.8814259442661,0.1181498242335187,0.4126801409034265,0.4691700413823128
115,2018-04-26,8867.3203125,9281.509765625,8727.08984375,9281.509765625,9281.509765625,8970559488.0,9042.785714285714,8566.37855747768,8970.843843110815,8608.74044672557,66.83074691298852,0.3429778470114993,9853.055568328737,6379.641355499389,356.717327426888,0.1112850971209506,0.4719000558058421,0.4168148723741372
116,2018-04-27,9290.6298828125,9375.4697265625,8987.0498046875,8987.0498046875,8987.0498046875,7566289920.0,9062.9599609375,8644.313546316964,8974.895333504986,8659.181697154554,62.33201368129057,0.1940174467738421,9900.792449652576,6539.5004702693,353.32167127806315,0.0969223992100783,0.2890740305717502,0.6140035534543651
