@relation XRP-all
@attribute Date date yyyy-MM-dd
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric
@attribute SMA_7 numeric
@attribute SMA_14 numeric
@attribute EMA_7 numeric
@attribute EMA_14 numeric
@attribute RSI numeric
@attribute Stoch_RSI numeric
@attribute Upper_BB numeric
@attribute Lower_BB numeric
@attribute MACD numeric

@data
2017-12-06,0.245416,0.245705,0.227742,0.232544,0.232544,274526016,0.249549,0.252232,0.247153,0.24748,48.04304,0,0.277588,0.215248,0.00636
2017-12-07,0.232623,0.23376,0.22134,0.222823,0.222823,275204992,0.245541,0.250833,0.241069,0.24414,44.156393,0,0.277944,0.214516,0.003913
2017-12-08,0.223636,0.278673,0.222168,0.252125,0.252125,660172032,0.245031,0.251367,0.243834,0.245219,51.922788,0.165221,0.278098,0.216712,0.004288
2017-12-09,0.252162,0.255684,0.240073,0.244708,0.244708,205288992,0.24349,0.250819,0.244052,0.24515,48.021908,0.082234,0.277839,0.218339,0.003941
2017-12-10,0.245548,0.245548,0.229304,0.237333,0.237333,198174000,0.241315,0.249998,0.242372,0.244097,47.100525,0.062633,0.277869,0.218167,0.003036
2017-12-11,0.236574,0.252777,0.235804,0.251691,0.251691,176100992,0.241046,0.249839,0.244702,0.245119,49.460695,0.112843,0.278,0.219878,0.003438
2017-12-12,0.252258,0.434102,0.250961,0.373541,0.373541,1555040000,0.259252,0.255152,0.276914,0.262375,63.100023,1,0.318129,0.193217,0.013434
2017-12-13,0.372689,0.513768,0.342964,0.471063,0.471063,2738759936,0.293326,0.271438,0.325453,0.290387,85.037845,1,0.381475,0.152737,0.028892
2017-12-14,0.470648,0.892267,0.466401,0.864263,0.864263,6358700032,0.384961,0.315251,0.46016,0.367349,93.150725,1,0.587924,0.00825,0.07204
2017-12-15,0.86176,0.86176,0.666114,0.756181,0.756181,3194210048,0.456969,0.351,0.534167,0.419455,80.741834,0.746728,0.676934,-0.03038,0.096402
2017-12-16,0.755493,0.815923,0.741667,0.758642,0.758642,1334770048,0.530388,0.386939,0.590287,0.464878,80.820373,0.748331,0.750108,-0.052572,0.114588
2017-12-17,0.754125,0.765981,0.719929,0.728366,0.728366,805200000,0.600535,0.420925,0.624807,0.500142,78.20091,0.694866,0.805094,-0.060115,0.125114
2017-12-18,0.728036,0.792014,0.689323,0.778407,0.778407,1342720000,0.67578,0.458413,0.663207,0.537366,79.398228,0.719304,0.863662,-0.070757,0.135928
2017-12-19,0.777447,0.863536,0.756724,0.791257,0.791257,1449670016,0.735454,0.497353,0.69522,0.571314,80.353492,0.738802,0.916795,-0.069071,0.143876
2017-12-20,0.787171,0.789044,0.730953,0.775964,0.775964,1007420032,0.779011,0.536169,0.715406,0.598668,80.198456,0.735637,0.959902,-0.059669,0.147243
2017-12-21,0.782515,1.23622,0.782515,1.19306,1.19306,3626109952,0.825982,0.605472,0.83482,0.678089,87.113455,0.868898,1.096049,-0.10208,0.181476
2017-12-22,1.16651,1.37918,0.741013,1.13828,1.13828,4644700160,0.880568,0.668768,0.910685,0.739561,83.249075,0.784981,1.193027,-0.11078,0.201859
2017-12-23,1.16594,1.2081,1.07611,1.17434,1.17434,1497590016,0.939953,0.735171,0.976599,0.797624,84.146413,0.804467,1.282135,-0.107709,0.218405
2017-12-24,1.17558,1.17558,0.911226,1.04395,1.04395,754958976,0.985037,0.792786,0.993437,0.830513,77.172378,0.634279,1.331589,-0.078125,0.218477
2017-12-25,1.04561,1.12852,1.00356,1.12232,1.12232,686014016,1.034167,0.854974,1.025658,0.869468,78.116168,0.499694,1.384649,-0.043563,0.222296
2017-12-26,1.12174,1.19131,1.09062,1.18949,1.18949,938846976,1.091058,0.913256,1.066616,0.912182,77.315005,0.008926,1.43715,-0.00037,0.228113
2017-12-27,1.18422,1.46846,1.18234,1.39964,1.39964,2854259968,1.180154,0.979583,1.149872,0.977235,78.905676,0.108478,1.517529,0.036933,0.246835
2017-12-28,1.39389,1.5008,1.25865,1.43088,1.43088,2843300096,1.214129,1.020056,1.220124,1.037768,72.769252,0,1.588043,0.084295,0.261183
2017-12-29,1.43957,2.26515,1.43658,2.2146,2.2146,7545739776,1.367889,1.124228,1.468743,1.194785,87.981697,1,1.857071,0.012256,0.331966
2017-12-30,2.199,2.85453,2.03517,2.15902,2.15902,8108389888,1.508557,1.224255,1.641312,1.323425,85.48825,0.836092,2.043259,0.018236,0.379206
2017-12-31,2.0951,2.392,1.8703,2.30057,2.30057,4642079744,1.688074,1.336556,1.806127,1.453778,87.71557,0.982506,2.22529,0.041093,0.423188
2018-01-01,2.29602,2.39103,2.14897,2.39103,2.39103,1894230016,1.869319,1.451743,1.952353,1.5788,87.949261,0.997868,2.40087,0.067262,0.46004
2018-01-02,2.36948,2.48919,2.24793,2.4809,2.4809,3171010048,2.053806,1.572432,2.08449,1.699126,88.370815,1,2.568913,0.100203,0.49084
2018-01-03,2.4641,3.27938,2.44315,3.10537,3.10537,6635879936,2.297481,1.738818,2.33971,1.886687,91.43514,1,2.890345,0.002881,0.559192
2018-01-04,3.11734,3.84194,3.11734,3.19663,3.19663,8103660032,2.549731,1.88193,2.55394,2.061396,90.312138,0.939837,3.170529,-0.033257,0.613652
2018-01-05,3.30081,3.56468,2.82561,3.04871,3.04871,6288500224,2.66889,2.018389,2.677632,2.193071,87.04954,0.765047,3.366563,-0.000285,0.637526
2018-01-06,3.02105,3.23656,2.98992,3.09397,3.09397,2777560064,2.802454,2.155506,2.781717,2.313217,87.095588,0.767514,3.534087,0.068752,0.652577
2018-01-07,3.09296,3.48725,3.08382,3.37781,3.37781,2395150080,2.956346,2.32221,2.93074,2.455189,92.575322,1,3.729679,0.133101,0.679575
2018-01-08,3.36357,3.36357,2.06552,2.45621,2.45621,3315259904,2.965657,2.417488,2.812108,2.455325,68.608486,0,3.743506,0.285769,0.619464
2018-01-09,2.44346,2.52896,1.98066,2.10178,2.10178,3694700032,2.911497,2.482651,2.634526,2.408179,61.782581,0,3.708524,0.453332,0.537036
2018-01-10,2.12991,2.15887,1.69519,1.97492,1.97492,4833639936,2.750004,2.523743,2.469624,2.350404,57.593334,0,3.694518,0.545524,0.456215
2018-01-11,1.98021,2.24898,1.61527,1.9508,1.9508,6296119808,2.572029,2.56088,2.339918,2.297118,56.875538,0,3.669027,0.652267,0.385771
2018-01-12,1.94048,2.15682,1.86729,2.04323,2.04323,3330810112,2.428389,2.548639,2.265746,2.263263,47.226708,0,3.64123,0.766953,0.333557
2018-01-13,2.05141,2.1187,1.98202,2.02135,2.02135,2130169984,2.275157,2.538806,2.204647,2.231006,47.747508,0.011484,3.586748,0.919175,0.287102
2018-01-14,2.01852,2.01852,1.81184,1.86119,1.86119,1978200064,2.058497,2.507421,2.118783,2.181693,42.854587,0,3.529432,1.050378,0.234658
2018-01-15,1.85625,1.90081,1.66529,1.67673,1.67673,1838460032,1.947143,2.4564,2.00827,2.114361,38.728317,0,3.479665,1.148869,0.17618
2018-01-16,1.67836,1.70138,0.909313,1.17924,1.17924,5687960064,1.815351,2.363424,1.801012,1.989672,31.800971,0,3.508546,1.097948,0.08867
2018-01-17,1.18368,1.37673,0.897797,1.30634,1.30634,7251210240,1.71984,2.234922,1.677344,1.898557,20.783678,0,3.522415,1.071625,0.029237
2018-01-18,1.30558,1.73319,1.25605,1.59658,1.59658,9110439936,1.669237,2.120633,1.657153,1.858292,25.59255,0.066984,3.530805,1.001433,0.005492
2018-01-19,1.58217,1.70214,1.50134,1.55205,1.55205,3697430016,1.599069,2.013729,1.630877,1.817458,26.426096,0.078594,3.539796,0.931745,-0.016726
2018-01-20,1.56284,1.62833,1.50274,1.57862,1.57862,2346449920,1.535821,1.905489,1.617813,1.785612,25.990348,0.072525,3.535723,0.863623,-0.031823
2018-01-21,1.57623,1.57623,1.34303,1.38004,1.38004,2840750080,1.467086,1.762791,1.55837,1.731534,17.467801,0,3.530424,0.767823,-0.05913
2018-01-22,1.39161,1.42841,1.16308,1.35735,1.35735,2642510080,1.42146,1.684301,1.508115,1.681642,24.698605,0.163169,3.5084,0.677492,-0.08166
2018-01-23,1.35319,1.43472,1.20426,1.33707,1.33707,2977080064,1.444007,1.629679,1.465354,1.635698,29.190322,0.292146,3.37387,0.635192,-0.099999
2018-01-24,1.35212,1.42496,1.30784,1.35715,1.35715,1853440000,1.451266,1.585553,1.438303,1.598558,32.151669,0.372614,3.188694,0.63642,-0.111626
2018-01-25,1.36325,1.38484,1.29287,1.31223,1.31223,986067968,1.410644,1.539941,1.406785,1.56038,31.769834,0.472331,3.009329,0.642137,-0.123047
2018-01-26,1.30892,1.32602,1.135,1.21727,1.21727,2037570048,1.362819,1.480944,1.359406,1.514632,26.454153,0.296778,2.782209,0.681587,-0.138168
