,Open,High,Low,Adj Close,Volume,SMA_7,SMA_14,EMA_7,EMA_14,RSI,Stoch_RSI,Upper_BB,Lower_BB,MACD,ScorePositive,ScoreNegative,ScoreNeutral,Coin_timestamp
16,8926.7197265625,8958.4697265625,8455.41015625,8598.3095703125,5696719872.0,8414.37437220982,8520.300013950893,8538.62257326349,8870.740106532427,40.392435208221904,0.8791617770168481,12198.627817245111,6435.842299942385,-1018.8609300905372,0.1596590606495738,0.1462171993528803,0.6941237499316534,1518451200.0
17,8599.919921875,9518.5400390625,8599.919921875,9494.6298828125,7909819904.0,8681.992954799107,8468.40931919643,8777.624971023943,8954.058481516513,45.79075407067389,1.0,11964.350146063474,6493.642920342774,-883.7117514380498,0.1863662078976631,0.2688172461930662,0.5448165549896657,1518537600.0
18,9488.3203125,10234.7998046875,9395.580078125,10166.400390625,9062540288.0,8953.537318638393,8539.542201450893,9124.819447352356,9115.928128044025,56.03503222219711,1.0,11798.330633848263,6559.162432557984,-714.1663230792565,0.3940123926020331,0.1466093810482157,0.4593782439413998,1518624000.0
19,10135.7001953125,10324.099609375,9824.8203125,10233.900390625,7296159744.0,9167.383021763391,8639.76722935268,9402.090055376384,9265.17013201236,58.79346191498648,1.0,11568.74040170583,6668.072684231671,-567.8083228200394,0.2383997890759598,0.3716069344769824,0.3899933067573742,1518710400.0
20,10207.5,11139.5,10149.400390625,11112.7001953125,8660880384.0,9523.21156529018,8778.18080357143,9829.743020918875,9511.763852809583,61.38134117977705,1.0,11395.183887278852,6774.269237721148,-376.5659356581728,0.0869762636721134,0.0329152569174766,0.8801084458827972,1518796800.0
21,11123.400390625,11349.7998046875,10326.0,10551.7998046875,8744009728.0,9869.187220982143,8940.665806361607,10010.2573531666,9650.560376727084,63.91136562426506,1.0,11228.254163985104,6866.738902421144,-267.1849975537698,0.0921497642993927,0.0166962593793869,0.8911539912223816,1518883200.0
22,10552.599609375,11273.7998046875,10513.2001953125,11225.2998046875,7652089856.0,10197.5771484375,9245.667933872768,10314.018138073136,9860.689727289422,78.3618396434194,1.0,11449.720081736392,6757.172984669858,-124.71634237164471,0.0679317612666636,0.4795909397071227,0.4524772875010967,1518969600.0
23,11231.7998046875,11958.5,11231.7998046875,11403.7001953125,9926540288.0,10598.347237723214,9506.360804966518,10586.438768091251,10066.563790772194,76.41860385549896,0.9635676487665736,11680.756324306902,6644.396800693098,2.557037919155846,0.2332448229193687,0.0884529080241918,0.6783022798597813,1519056000.0
24,11372.2001953125,11418.5,10479.099609375,10690.400390625,9405339648.0,10769.171595982143,9725.582275390623,10612.42918200409,10149.79082132893,70.49334251115972,0.8429998019502006,11847.845450348845,6629.293709807406,45.342100303896586,0.0662183623228754,0.5668396888566869,0.3669419522796358,1519142400.0
25,10660.400390625,11039.099609375,9939.08984375,10005.0,8040079872.0,10746.11439732143,9849.825857979911,10460.571850221775,10130.475559614411,61.551167058567785,0.6645764901722615,11920.726112949991,6673.838047206255,23.67062684830489,0.0548762872608171,0.4294903395283553,0.5156333796266053,1519228800.0
26,9937.0703125,10487.2998046875,9734.5595703125,10301.099609375,7739500032.0,10755.714285714286,9961.54865373884,10420.703782866214,10153.235460201688,60.634677913591055,0.6462897735536693,12014.059969339089,6693.123136129663,30.04228312984196,0.0681089024990797,0.3855585567653179,0.5463325450196862,1519315200.0
27,10287.7001953125,10597.2001953125,9546.9697265625,9813.0703125,6917929984.0,10570.05287388393,10046.632219587054,10268.795394859571,10107.862782721566,57.70803013805799,0.5878943426782004,12048.351043709332,6812.4381164469205,-4.239152675278092,0.0473288632929325,0.1977388896048069,0.7549322843551636,1519401600.0
28,9796.419921875,9923.2197265625,9407.0595703125,9664.73046875,5706939904.0,10443.328683035714,10156.25795200893,10117.779148110783,10048.758915801298,60.39356816028107,0.5718401876712002,11910.701527223984,7221.033677854142,-42.88289586817336,0.0377824828028678,0.2510644197463989,0.7111530900001526,1519488000.0
29,9669.4296875,10475.0,9501.73046875,10366.7001953125,7287690240.0,10320.671595982143,10259.12437220982,10180.0094146155,10091.16324768986,59.87934374638659,0.5132266051584521,11903.37358867617,7489.631635933207,-16.673053847727715,0.1554762322145203,0.3012287905439734,0.5432949704118073,1519574400.0
30,10393.900390625,10878.5,10246.099609375,10725.599609375,6966179840.0,10223.800083705357,10411.073660714286,10316.406971038588,10175.775793399467,64.53219933418644,0.5754013086746738,11872.898483422628,7830.536721655494,32.68188166441723,0.1314073120554288,0.1702690413842598,0.6983236408481995,1519660800.0
31,10687.2001953125,11089.7998046875,10393.099609375,10397.900390625,6936189952.0,10182.014369419643,10475.592982700891,10336.780326801509,10205.398787564316,56.69028963390597,0.0293484598736681,11847.902542561318,8068.763717204307,44.8365871179285,0.124840407233153,0.366923658842487,0.5082359367183277,1519747200.0
32,10385.0,11052.2998046875,10352.7001953125,10951.0,7317279744.0,10317.1572265625,10531.635811941964,10490.335249998236,10304.830845720704,55.91531214954153,0.0,11916.27020700503,8221.798005885596,97.97045239925136,0.0820303328800946,0.5211521335877478,0.3968175060581416,1519833600.0
33,10977.400390625,11189.0,10850.099609375,11086.400390625,7620590080.0,10429.343052455357,10592.52866908482,10639.351538719198,10409.056982131293,56.36209423210742,0.0199042850921036,11960.129422329384,8424.38879056124,149.28424749972692,0.0762328875505111,0.395275367677889,0.5284917293624445,1519920000.0
34,11101.900390625,11528.2001953125,11002.400390625,11489.7001953125,6690570240.0,10668.861607142857,10619.457240513391,10851.938706681123,10553.162951349928,53.02843456303868,0.0,11930.456086502145,8790.035124435357,219.95818252502977,0.0269595980644226,0.9326131343841552,0.0404273383319377,1520006400.0
35,11497.400390625,11512.599609375,11136.099609375,11512.599609375,6084149760.0,10932.84291294643,10688.08579799107,11017.103934576768,10681.103387629715,58.44831935926457,0.2139422149935654,11986.880283130242,8992.213857494757,274.6495870709223,0.082352876663208,0.0216371864080429,0.8960099220275879,1520092800.0
36,11532.400390625,11704.099609375,11443.900390625,11573.2998046875,6468539904.0,11105.214285714286,10712.942940848214,11156.15290350755,10800.075440707718,53.429560014028056,0.0171493179879923,11920.13280004544,9356.460364017055,319.21124909538594,0.1698898139663718,0.3145217111503536,0.5155884654007175,1520179200.0
37,11500.099609375,11500.099609375,10694.2998046875,10779.900390625,6832169984.0,11112.97154017857,10668.385811941964,11062.08977457504,10797.3851884579,44.51704454253784,0.0,11866.421785982571,9538.698428861178,287.195375780846,0.0931610846891999,0.3118423231256504,0.5949966016535958,1520265600.0
38,10803.900390625,10929.5,9692.1201171875,9965.5703125,8797910016.0,11051.21010044643,10616.612234933036,10787.959907500315,10686.467763515906,43.74020412528195,0.0,11879.10118983958,9505.936017191672,193.8780286238034,0.1417671705596149,0.5159634606912732,0.3422693820670247,1520352000.0
39,9951.4404296875,10147.400390625,9335.8701171875,9395.009765625,7186089984.0,10828.92578125,10573.04150390625,10439.722370549036,10514.26155681112,44.6253777370881,0.0425728076075673,11958.51808019869,9342.63006433256,73.04190926430965,0.0833347012073947,0.2693069231911347,0.6473583632077162,1520438400.0
40,9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875,8704190464.0,10579.08998325893,10504.216517857143,10164.17922820391,10357.357333070897,41.13746873514004,0.0,11974.452944707164,9149.180160761587,-27.046351041011803,0.0638257580188413,0.3788494668487046,0.5573247832556566,1520524800.0
41,9350.58984375,9531.3203125,8828.4697265625,8866.0,5386319872.0,10204.275669642857,10436.568638392857,9839.634420375787,10158.49944778206,41.26255613388741,0.0053468193710453,12080.9715302498,8874.081594750198,-142.77136731180872,0.0111852418631315,0.9047548174858092,0.0840599313378334,1520611200.0
42,8852.7802734375,9711.8896484375,8607.1201171875,9578.6298828125,6296370176.0,9927.99428013393,10430.41859654018,9774.38328586778,10081.18005486555,49.2805643270163,0.3480739202103991,12006.057117601104,8784.329015211395,-174.96412311372296,0.0320379761978983,0.0753201246261596,0.8926419019699097,1520697600.0
43,9602.9296875,9937.5,8956.4296875,9205.1201171875,6457399808.0,9589.682896205357,10347.44859095982,9632.067493506018,9964.367544740788,39.73041362295136,0.0,11906.387356406038,8664.140768593963,-227.9881253660624,0.0736915428530086,0.3430586937306957,0.5832497724755243,1520784000.0
44,9173.0400390625,9470.3798828125,8958.1904296875,9194.849609375,5991139840.0,9363.2470703125,10238.109305245536,9522.763022362842,9861.761713641336,35.57749000215672,0.0,11889.849066344468,8531.12398053053,-267.7522915674272,0.1226857788860797,0.266177353138725,0.6111368701482812,1520870400.0
45,9214.650390625,9355.849609375,8068.58984375,8269.8095703125,6438230016.0,9120.995535714286,10086.102818080357,9209.524659112927,9649.495260719012,31.978006728252723,0.0,12013.85014740812,8233.60385649813,-369.64761245875343,0.0509685141344865,0.5023919021865973,0.4466395808073382,1520956800.0
46,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,6834429952.0,8964.6884765625,9896.80712890625,8982.358582096236,9469.672744909132,25.380062058280203,0.0,12078.799623183972,7968.630454941025,-442.7906350236535,0.1002721643541008,0.2607904381118714,0.6389373971149326,1521043200.0
47,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,5289379840.0,8821.945591517857,9700.517787388391,8821.35633884731,9318.82636830731,23.99742377116287,0.0,12138.387002556416,7761.571005256084,-492.0597787458846,0.0708943337202072,0.3402453614398837,0.5888603018596769,1521129600.0
48,8321.91015625,8346.5302734375,7812.81982421875,7916.8798828125,4426149888.0,8686.357003348214,9445.316336495536,8595.237224766332,9131.896634850158,16.30914598748788,0.0,12231.141071670694,7494.031877548057,-558.6749575275935,0.0553585216403007,0.0422992948442697,0.9023422002792358,1521216000.0
49,7890.52001953125,8245.509765625,7397.990234375,8223.6796875,6639190016.0,8492.792689732143,9210.393484933036,8502.34784042748,9010.799056933549,20.562415105422247,0.1145803253943607,12219.920007053286,7290.950891384214,-580.0256122387327,0.035676147788763,0.2828585356473923,0.6814653277397156,1521302400.0
50,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,6729110016.0,8410.7255859375,9000.20424107143,8534.423477982626,8960.111848044073,25.199035837726683,0.269624125923057,12119.63116573061,7181.74481083189,-557.6784552846257,0.1686076058873108,0.2739682580743517,0.5574241424245494,1521388800.0
51,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,6361789952.0,8370.52845982143,8866.887765066964,8629.185040140372,8953.892821946882,32.78819800229715,0.4997980931579471,12040.073978304994,7112.858931851257,-511.253602322322,0.1040949046611785,0.245645035803318,0.6502600401639939,1521475200.0
52,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,6043129856.0,8464.738560267857,8792.86704799107,8704.20884847224,8950.611113796227,38.793061750471495,0.6819214002701345,11866.355147359787,7084.40579014021,-467.7933621900629,0.1006541485683276,0.3777909200781813,0.5215549352220618,1521561600.0
53,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,5530390016.0,8525.825613839286,8745.257045200893,8710.274067995266,8920.991988265218,42.16513777475343,0.7841941017219631,11644.247136765129,7070.720734328623,-444.4314129802897,0.1772530565245283,0.3285816038648287,0.4941653433359331,1521648000.0
54,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,5954120192.0,8603.149972098214,8712.547781808036,8752.610580295734,8915.475694578341,44.733257437370106,0.8620833704264834,11288.174779673402,7165.785083607846,-409.00556505405257,0.2670207798946649,0.3542062015039846,0.3787730245385319,1521734400.0
55,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875,5664600064.0,8710.470005580357,8698.413504464286,8731.487964517775,8882.494721846215,47.57934514052005,0.9484032149003212,10853.740426885746,7315.771487176753,-393.4610338861567,0.0400038715451955,0.0662700831890106,0.8937259912490845,1521820800.0
56,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375,4569880064.0,8749.341517857143,8621.067103794643,8672.561041745823,8830.932485001818,34.73583212193296,0.5892730661633251,10272.104033354068,7589.655927583432,-390.5462914881045,0.0396038328297436,0.0656073823571205,0.8847887313365936,1521907200.0
57,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,5921039872.0,8689.16294642857,8549.944266183036,8556.770878962838,8748.06110673787,35.610576416923905,0.6172468021382725,9860.254798536089,7744.455162401414,-406.6571102725302,0.1038100912701338,0.4025923708686605,0.493597564753145,1521993600.0
58,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,5378250240.0,8534.815848214286,8452.672154017857,8375.838168984495,8626.057746079488,32.20317957841297,0.50828053614695,9687.81180345684,7703.64513013691,-444.6683255670523,0.1058200760079281,0.4027538690716028,0.4914260618388653,1522080000.0
59,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,4935289856.0,8395.558663504464,8430.148611886161,8270.498621854138,8536.513693109779,44.78344168532488,0.910588882356892,9611.180220142183,7636.223734935938,-459.69423025181095,0.1506638272355,0.3677556260178486,0.4815805713749594,1522166400.0
60,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,6361229824.0,8172.305873325893,8349.065743582589,7994.299015215932,8353.737939340064,34.98513114585117,0.5972454817753324,9640.148164806558,7390.070829334066,-529.1505859545923,0.0430447974940761,0.4465426495298743,0.5104125484358519,1522252800.0
61,7171.4501953125,7276.66015625,6683.93017578125,6890.52001953125,6289509888.0,7888.148716517857,8245.649344308036,7718.354266292666,8158.64164246962,31.98235833921636,0.5012188209939399,9740.855096070492,7091.815900023258,-599.4894474825742,0.0292198952021343,0.6235118620097637,0.3472682195050375,1522339200.0
62,6892.47998046875,7207.85009765625,6863.52001953125,6973.52978515625,4553269760.0,7646.064383370535,8178.267194475447,7532.148146007501,8000.626325084577,37.18048266355563,0.6150982934235972,9641.35133800868,6930.809648319446,-641.1445919064054,0.0684335147961974,0.0393214086070656,0.8922450244426727,1522425600.0
63,7003.06005859375,7060.9501953125,6526.8701171875,6844.22998046875,4532100096.0,7410.128627232143,8079.735072544643,7360.168604622078,7846.439804933949,30.30399240580212,0.2281003581768313,9595.600309315068,6740.471663341181,-676.7884120778508,0.0788591131567955,0.0863909311592578,0.8347499072551727,1522512000.0
64,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,4333440000.0,7249.328543526785,7969.245744977678,7291.076404638213,7744.754276739595,26.805012890700382,0.0,9482.536113685974,6642.430878501526,-677.890810427456,0.1821094442691122,0.3733090669182794,0.4445815009198018,1522598400.0
65,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,5499700224.0,7195.481375558035,7865.14861188616,7332.334769299071,7706.268291038317,28.718092715428227,0.0920886313804118,9463.304254588797,6580.292766895579,-641.3293137431438,0.1410302380099892,0.4620281060536702,0.3969416502449248,1522684800.0
66,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,4936000000.0,7038.2470703125,7716.902866908482,7212.711037911588,7592.611001166821,24.12427404331997,0.0,9474.79596078279,6424.099009920334,-653.4200023577205,0.108342955302861,0.4683138131060534,0.4233432370755408,1522771200.0
67,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,5639320064.0,6987.642787388393,7579.974330357143,7112.4008321444935,7488.458766421262,25.11656696641181,0.0423061144849947,9467.76218139362,6278.44484985638,-658.8262957165607,0.0980560079216957,0.2676285484805703,0.6343154370784759,1522857600.0
68,6815.9599609375,6857.490234375,6575.0,6636.31982421875,3766810112.0,6951.328473772322,7419.73859514509,6993.380580162937,7374.840117979499,21.061355145808776,0.0,9496.469832960363,6121.68119243026,-669.5261146006496,0.0645071085203777,0.4582731141285462,0.4772197629579089,1522944000.0
69,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,3976610048.0,6942.408482142857,7294.236432756697,6972.807896059687,7313.006690155856,27.698300176187487,0.2797791425017749,9464.706886223958,6022.185154791666,-648.3602604349708,0.0507932007312774,0.496375560760498,0.4528312385082245,1523030400.0
70,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,3652499968.0,6968.021344866072,7189.074986049107,6985.485926927585,7274.408436067799,31.024247540575672,0.4199838145843864,9359.837384990462,5966.341618915789,-615.4198163917317,0.0298355305567383,0.1086759753525257,0.8614884912967682,1523116800.0
71,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,4894060032.0,6923.297084263393,7086.31281389509,6931.796940312853,7207.251261399388,31.29522330659195,0.4314067459342441,9189.69646655288,5922.208562743996,-602.7640321076651,0.1824555336497724,0.2435452883364632,0.5739991581067443,1523203200.0
72,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,4272750080.0,6834.532784598215,7015.007080078125,6907.537646640882,7157.585698341882,35.87365654920774,0.6244097195550116,8979.421552387528,5923.031426128096,-580.871636691927,0.0814495896144459,0.3555169405105213,0.5630334575350086,1523289600.0
73,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,4641889792.0,6850.887067522322,6944.56706891741,6922.733191035352,7132.350235121351,36.0928680894571,0.9325264613173952,8780.406564320176,5946.031423961074,-546.4454916015547,0.1937906841154802,0.3052220879630609,0.5009872142902829,1523376000.0
74,6955.3798828125,7899.22998046875,6806.509765625,7889.25,8906250240.0,7004.855608258928,6996.24919782366,7164.362393276558,7233.270249998317,59.83706830762303,1.0,8567.594842748747,6059.806133813752,-439.7816261082962,0.1810492340009659,0.3784729745239019,0.4404778224416077,1523462400.0
75,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,7764460032.0,7184.80419921875,7068.066336495535,7347.261785191818,7321.628913199919,64.74598186977133,1.0,8393.639893272031,6156.54506766547,-350.66604656035,0.1126873260363936,0.424457314889878,0.4628553465008735,1523548800.0
76,7874.669921875,8140.7099609375,7846.0,7986.240234375,5191430144.0,7338.397112165178,7140.402797154018,7507.006397487629,7410.243786510939,64.82100509494805,1.0,8269.999862454491,6229.231094576759,-269.6481086168269,0.102638304233551,0.0554569140076637,0.8419046998023987,1523635200.0
77,7999.330078125,8338.419921875,7999.330078125,8329.1103515625,5244480000.0,7524.910016741072,7246.465680803572,7712.532386006363,7532.759365048775,70.45266932846474,1.0,8300.793576478822,6210.408376646179,-175.74814095247802,0.0471021868288517,0.2071162909269333,0.7457815408706665,1523721600.0
78,8337.5703125,8371.150390625,7925.72998046875,8058.669921875,5631309824.0,7708.901436941965,7316.099260602678,7799.066769973527,7602.880790746208,63.31458319828915,0.8554789187471719,8342.73898429128,6191.02595711497,-121.75055793180672,0.0692958610132336,0.439092590752989,0.4916115589439869,1523808000.0
79,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,6900879872.0,7861.377162388393,7347.954973493303,7824.822538417647,7642.775340081569,56.47251858099465,0.7169512296075067,8333.303873399873,6195.222054334503,-90.54800700613214,0.1453314470127225,0.2024690368212759,0.6521995231509209,1523894400.0
80,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,6529909760.0,8032.105747767857,7441.49640764509,7909.4718842819875,7712.194631128327,71.09340075621087,1.0,8454.557611745506,6173.74028864512,-44.22283401443747,0.0569956777617335,0.445333553943783,0.4976707380264997,1523980800.0
81,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,7063209984.0,8089.971400669643,7547.413504464285,8005.681305789618,7789.809969409353,73.22189553853741,1.0,8586.113318035132,6182.563537433618,3.0171205867700337,0.3148234592129786,0.1023909533396363,0.5827855740984281,1524067200.0
82,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,8438110208.0,8225.66713169643,7705.23566545759,8215.718498873466,7930.612671099184,80.95305325982433,1.0,8827.586327908566,6128.320556857059,83.99003583387912,0.1626218324527144,0.3811075198981497,0.4562706434064441,1524153600.0
83,8848.7900390625,8997.5703125,8652.150390625,8895.580078125,7548550144.0,8355.572823660714,7846.984967912947,8385.683893686351,8059.275008292711,79.67141401192043,0.9743306648448472,9035.08366962494,6125.958224906311,150.4418636105729,0.780912458896637,0.1629092097282409,0.0561783500015735,1524240000.0
84,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375,6629899776.0,8423.19419642857,7974.052106584822,8489.87791049914,8158.366346163026,76.75257552546975,0.9154115727910266,9198.465966236385,6134.4419439198655,193.3624388325061,0.0363659150898456,0.2302236407995224,0.7334104776382446,1524326400.0
85,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,6925190144.0,8547.795619419643,8128.348528180803,8600.12840357748,8261.368160824952,83.74779521130804,1.0,9368.51544033089,6111.869471778486,235.03043382738176,0.1781474002636969,0.4221925430465489,0.3996600543614477,1524412800.0
86,8934.33984375,9732.6103515625,8927.830078125,9697.5,10678800384.0,8804.282784598214,8332.829973493304,8874.471302683112,8452.85242179797,86.67338555315969,1.0,9673.31355879568,6091.437368938696,326.1527704927121,0.1607081132152905,0.3189109191298485,0.5203809617803647,1524499200.0
87,9701.0302734375,9745.3203125,8799.83984375,8845.740234375,11083100160.0,8901.757114955357,8466.931431361607,8867.288535606085,8505.237467209112,70.31303342120425,0.4582820371668755,9749.83034111518,6218.34758857232,325.8814259442661,0.1181498242335187,0.4126801409034265,0.4691700413823128,1524585600.0
88,8867.3203125,9281.509765625,8727.08984375,9281.509765625,8970559488.0,9042.785714285714,8566.37855747768,8970.843843110815,8608.74044672557,66.83074691298852,0.3429778470114993,9853.055568328737,6379.641355499389,356.717327426888,0.1112850971209506,0.4719000558058421,0.4168148723741372,1524672000.0
89,9290.6298828125,9375.4697265625,8987.0498046875,8987.0498046875,7566289920.0,9062.9599609375,8644.313546316964,8974.895333504986,8659.181697154554,62.33201368129057,0.1940174467738421,9900.792449652576,6539.5004702693,353.32167127806315,0.0969223992100783,0.2890740305717502,0.6140035534543651,1524758400.0
90,8939.26953125,9412.08984375,8931.990234375,9348.48046875,7805479936.0,9127.66001674107,8741.616420200893,9068.29161731624,8751.088204298694,64.50747144128928,0.2660504040397295,9989.949677534532,6682.839287309217,375.4668748897766,0.0250869393348693,0.4168449640274048,0.5580681562423706,1524844800.0
91,9346.41015625,9531.490234375,9193.7099609375,9419.080078125,8853000192.0,9215.748604910714,8819.471400669643,9155.98873251843,8840.153791057399,62.32247366044468,0.1937015611121926,10015.14058144926,6922.483393160114,394.1701585255669,0.0553658232092857,0.1028002500534057,0.8418340086936951,1524931200.0
92,9426.1103515625,9477.1396484375,9166.8095703125,9240.5498046875,8673920000.0,9259.98716517857,8903.891392299107,9177.129000560695,8893.539928068794,63.64511483140194,0.2374963691280118,9965.132309374574,7213.070669141053,390.0900294927742,0.0879525717880044,0.1835116484601582,0.7285357713699341,1525017600.0
93,9251.4697265625,9255.8798828125,8891.0498046875,9119.009765625,7713019904.0,9177.345703125,8990.814243861607,9162.599191826772,8923.60257398438,64.16426338046548,0.0756353490224655,9858.896496985612,7534.3754756706385,372.7523750889595,0.0996229872107505,0.3277283285278827,0.5726486735511571,1525104000.0
94,9104.599609375,9256.51953125,9015.1396484375,9235.919921875,7558159872.0,9233.085658482143,9067.42138671875,9180.929374338828,8965.244888126625,62.91757705097587,0.0244386490802928,9884.572152774452,7643.366812069298,364.24701871743673,0.2657362731794516,0.2743093473836779,0.4599543884396553,1525190400.0
