@relation 'ETH-USD Indicators'

@attribute Date date yyyy-MM-dd
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric
@attribute SMA_7 numeric
@attribute SMA_14 numeric
@attribute EMA_7 numeric
@attribute EMA_14 numeric
@attribute RSI numeric
@attribute Stoch_RSI numeric
@attribute Upper_BB numeric
@attribute Lower_BB numeric
@attribute MACD numeric

@data
2017-12-06,462.604004,462.708008,420.209991,428.588013,428.588013,1998259968,457.861293,457.749433,452.774001,443.875941,59.208403,0,529.89289,325.173818,30.081025
2017-12-07,426.368988,441.397003,414.411011,434.40799,434.40799,2129570048,456.046147,459.481005,448.181404,442.593327,55.123209,0,524.679154,340.588952,26.933777
2017-12-08,434.989014,466.062012,422.367004,456.031006,456.031006,2336379904,454.544861,458.132433,450.144155,444.409837,45.120639,0,521.373494,354.736512,25.885959
2017-12-09,457.343994,504.147003,456.252991,473.502014,473.502014,2003849984,455.981005,458.648577,455.984402,448.335278,51.785929,0.150088,518.732628,369.288981,26.163721
2017-12-10,472.789001,472.789001,429.514008,441.721008,441.721008,1404179968,452.533578,456.53365,452.418195,447.444231,43.536034,0,513.089733,382.430976,23.547942
2017-12-11,440.358002,516.968994,439.104004,515.135986,515.135986,1771440000,458.952432,459.018005,468.098825,456.550796,55.926804,0.299191,513.504961,397.489246,27.086656
2017-12-12,522.286011,657.317993,504.493988,651.43103,651.43103,5179829760,485.831007,471.770078,513.934466,482.736682,71.139552,0.881059,566.483024,371.589086,40.423011
2017-12-13,644.906006,747.992981,597.797974,702.767029,702.767029,4524539904,524.999438,491.430365,561.144607,512.271374,82.138153,1,622.828485,344.503729,54.506241
2017-12-14,700.593994,753.120972,664.989014,695.815979,695.815979,3821580032,562.343436,509.194792,594.81352,536.886509,79.922268,0.942597,662.971969,326.450742,64.364457
2017-12-15,696.375977,697.132019,621.060974,684.447998,684.447998,2758710016,594.974435,524.759648,617.222674,556.6606,76.735729,0.860049,693.288047,317.951864,70.447785
2017-12-16,686.192017,718.38501,680.786011,696.208984,696.208984,2165690112,626.789716,541.385361,636.969605,575.348322,77.96305,0.891843,722.014213,311.713597,75.3493
2017-12-17,696.237,735.825012,696.237,719.974976,719.974976,2147389952,666.540283,559.536931,657.721226,594.704832,79.038925,0.919714,752.198248,305.491559,80.226699
2017-12-18,721.731995,803.927979,689.231018,794.64502,794.64502,3249230080,706.470145,582.711288,691.952518,621.450889,81.941151,0.994897,795.953575,293.910533,89.090343
2017-12-19,793.901001,881.94397,785.34198,826.822998,826.822998,4096549888,731.52614,608.678574,725.670393,648.911578,84.095185,1,839.050935,290.743172,97.586424
2017-12-20,827.515991,845.062012,756.004028,819.085999,819.085999,3969939968,748.143136,636.571287,749.024426,671.657307,88.573641,1,873.988042,293.003264,102.513605
2017-12-21,820.236023,880.54303,792.689026,821.062988,821.062988,3569060096,766.035566,664.189501,767.034143,691.620514,88.486226,0.998059,904.64368,297.799923,105.363394
2017-12-22,822.643005,827.682983,543.762024,674.859985,674.859985,4977710080,764.66585,679.820142,743.99053,689.381651,67.453008,0.531045,909.684765,313.899936,94.732495
2017-12-23,681.315979,763.89502,679.731018,719.387024,719.387024,2480339968,767.976998,697.383357,737.839639,693.388767,68.799552,0.560943,917.75491,331.183194,88.875884
2017-12-24,721.768982,721.768982,614.921997,694.14801,694.14801,2300549888,764.287432,715.413858,726.916712,693.49014,69.494748,0.415597,921.149677,350.182827,81.261173
2017-12-25,698.869995,782.520996,698.869995,765.833984,765.833984,2491760128,760.17157,733.320857,736.646043,703.147571,69.413063,0.092803,929.806741,371.781061,80.087717
2017-12-26,763.369995,786.789978,760.934998,773.835999,773.835999,2201159936,752.601998,742.064069,745.943542,712.582504,61.828828,0,931.468275,404.644326,78.893999
2017-12-27,774.969971,789.252991,738.413025,762.84198,762.84198,2100029952,744.567139,746.355137,750.168154,719.289811,56.296385,0,926.653327,442.302673,76.182658
2017-12-28,762.208008,763.31897,701.187012,737.02301,737.02301,2389149952,732.561428,749.298497,746.881866,721.656086,54.154546,0,916.270735,480.784465,71.130576
2017-12-29,740.388977,770.117004,729.607971,753.59198,753.59198,2648969984,743.808855,754.237353,748.559396,725.917089,56.898835,0.079732,903.750022,521.314174,67.683529
2017-12-30,753.815002,753.815002,685.231018,717.257019,717.257019,3187780096,743.504569,755.740784,740.733799,724.761735,52.001898,0,868.89263,583.725167,61.313013
2017-12-31,712.211975,760.348022,710.119019,756.732971,756.732971,2554269952,752.445278,758.366355,744.733593,729.026735,53.394642,0.038083,840.967337,635.81016,58.772223
2018-01-01,755.757019,782.530029,742.004028,772.640991,772.640991,2595760128,753.417707,756.794638,751.710444,734.844532,47.720498,0,839.437579,649.460913,57.380823
2018-01-02,772.346008,914.830017,772.346008,884.44397,884.44397,5783349760,769.218846,760.910422,784.89383,754.798743,55.123915,0.18122,865.048031,642.018156,64.555538
2018-01-03,886,974.471008,868.450989,962.719971,962.719971,5093159936,797.772845,771.169992,829.350369,782.53075,61.348832,0.334309,908.993893,624.762693,75.685317
2018-01-04,961.713013,1045.079956,946.085999,980.921997,980.921997,6502859776,832.615557,782.588492,867.243279,808.990505,62.315055,0.670267,947.492044,615.911941,84.994732
2018-01-05,975.75,1075.390015,956.325012,997.719971,997.719971,6683149824,867.490984,805.64992,899.862454,834.16069,81.0661,1,983.364273,610.190811,92.659842
2018-01-06,995.153992,1060.709961,994.622009,1041.680054,1041.680054,4662219776,913.837132,828.67085,935.316855,861.8359,81.04542,0.99938,1025.254335,600.471257,101.116105
2018-01-07,1043.01001,1153.170044,1043.01001,1153.170044,1153.170044,5569880064,970.471,861.458139,989.780154,900.687706,87.91578,1,1091.687662,569.890433,115.48285
2018-01-08,1158.26001,1266.930054,1016.049988,1148.530029,1148.530029,8450970112,1024.169434,888.79357,1029.467624,933.738697,85.548576,0.941107,1143.90966,549.839138,125.052659
2018-01-09,1146,1320.97998,1145.48999,1299.73999,1299.73999,7965459968,1083.497437,926.358141,1097.035717,982.545713,88.585436,1,1229.810657,512.00354,143.187604
2018-01-10,1300.339966,1417.380005,1226.599976,1255.819946,1255.819946,9214950400,1125.368862,961.570853,1136.731775,1018.986706,84.50265,0.900091,1289.495353,495.79454,152.260534
2018-01-11,1268.089966,1337.300049,1135.170044,1154.930054,1154.930054,7235899904,1150.227155,991.421356,1141.281344,1037.114395,76.467339,0.70346,1316.100308,517.196591,149.585595
2018-01-12,1158.290039,1296.040039,1120.089966,1273.199951,1273.199951,5222300160,1189.581438,1028.536211,1174.260996,1068.595343,79.152879,0.769177,1362.55585,526.122342,155.219802
2018-01-13,1270.469971,1432.880005,1270.469971,1396.420044,1396.420044,5746760192,1240.25858,1077.047856,1229.800759,1112.308761,84.719802,0.905405,1426.176976,532.72842,167.694704
2018-01-14,1397.47998,1400.560059,1286.209961,1366.77002,1366.77002,4841630208,1270.772862,1120.621931,1264.043074,1146.239255,81.502465,0.826674,1476.121809,542.87719,173.192192
2018-01-15,1365.209961,1390.589966,1290.599976,1291.920044,1291.920044,4781100032,1291.25715,1157.713292,1271.012316,1165.664515,75.276952,0.602275,1504.456797,566.350606,169.554702
