,Date,Open,High,Low,Close,Adj Close,Volume
2943,2022/10/22,19172.38086,19248.06836,19132.24414,19208.18945,19208.18945,16104440957.0
2944,2022/10/23,19207.73438,19646.65234,19124.19727,19567.00781,19567.00781,22128794335.0
2945,2022/10/24,19567.76953,19589.125,19206.32422,19345.57227,19345.57227,30202235805.0
2946,2022/10/25,19344.96484,20348.41211,19261.44727,20095.85742,20095.85742,47761524910.0
2947,2022/10/26,20092.23633,20938.13477,20076.11719,20770.44141,20770.44141,58895950537.0
2948,2022/10/27,20772.80273,20854.04492,20255.37305,20285.83594,20285.83594,49625110402.0
2949,2022/10/28,20287.95703,20724.98047,20086.06836,20595.35156,20595.35156,43994715910.0
2950,2022/10/29,20595.10352,20988.39453,20566.48438,20818.47656,20818.47656,40369840645.0
2951,2022/10/30,20817.98242,20917.00586,20547.46289,20635.60352,20635.60352,31486345556.0
2952,2022/10/31,20633.69531,20795.32031,20287.45898,20495.77344,20495.77344,45668466815.0
2953,2022/11/1,20494.89844,20647.28906,20359.8457,20485.27344,20485.27344,39819303159.0
2954,2022/11/2,20482.95898,20742.81055,20087.13477,20159.50391,20159.50391,55552169483.0
2955,2022/11/3,20162.68945,20382.0957,20086.24023,20209.98828,20209.98828,43228750179.0
2956,2022/11/4,20208.76953,21209.56055,20188.01953,21147.23047,21147.23047,64072727950.0
2957,2022/11/5,21144.83203,21446.88672,21097.63477,21282.69141,21282.69141,37846047609.0
2958,2022/11/6,21285.05664,21345.37695,20920.19141,20926.48633,20926.48633,35082693210.0
2959,2022/11/7,20924.62109,21053.24609,20489.97266,20602.81641,20602.81641,53510852236.0
2960,2022/11/8,20600.67188,20664.60742,17603.54492,18541.27148,18541.27148,118992000000.0
2961,2022/11/9,18543.76172,18590.45898,15682.69238,15880.78027,15880.78027,102905000000.0
2962,2022/11/10,15883.1582,18054.3125,15834.01856,17586.77148,17586.77148,83202283721.0
2963,2022/11/11,17583.25195,17650.94336,16543.48242,17034.29297,17034.29297,55871616488.0
2964,2022/11/12,17036.875,17066.67578,16651.77539,16799.18555,16799.18555,29717699419.0
2965,2022/11/13,16799.72266,16920.76563,16320.63477,16353.36523,16353.36523,27209183682.0
2966,2022/11/14,16352.02832,17109.32422,15872.94141,16618.19922,16618.19922,49630243054.0
2967,2022/11/15,16617.48438,17051.96289,16542.55078,16884.61328,16884.61328,36599436183.0
2968,2022/11/16,16884.3418,16960.29492,16430.11133,16669.43945,16669.43945,33925512989.0
2969,2022/11/17,16670.42578,16726.43945,16460.68359,16687.51758,16687.51758,27868914022.0
2970,2022/11/18,16687.91211,16947.05859,16564.61133,16697.77734,16697.77734,26862218609.0
2971,2022/11/19,16696.2207,16797.87695,16570.41016,16711.54688,16711.54688,16106223492.0
2972,2022/11/20,16712.91992,16746.7793,16248.69238,16291.83203,16291.83203,21313378652.0
2973,2022/11/21,16291.22363,16291.22363,15599.04688,15787.28418,15787.28418,37429485518.0
2974,2022/11/22,15782.30078,16253.04785,15656.60645,16189.76953,16189.76953,30726828760.0
2975,2022/11/23,16195.58887,16638.19336,16170.50293,16610.70703,16610.70703,32958875628.0
2976,2022/11/24,16611.63672,16771.47461,16501.76758,16604.46484,16604.46484,26129037414.0
2977,2022/11/25,16602.26953,16603.31641,16388.4043,16521.8418,16521.8418,18678255976.0
2978,2022/11/26,16521.57617,16666.86328,16416.22852,16464.28125,16464.28125,18000008764.0
2979,2022/11/27,16463.88281,16594.40625,16437.02539,16444.62695,16444.62695,20443898509.0
2980,2022/11/28,16440.22266,16482.93359,16054.53027,16217.32227,16217.32227,27743025156.0
2981,2022/11/29,16217.63965,16522.25781,16139.39648,16444.98242,16444.98242,23581685468.0
2982,2022/11/30,16445.47656,17190.9375,16445.47656,17168.56641,17168.56641,29523576583.0
2983,2022/12/1,17168.00195,17197.49805,16888.38867,16967.13281,16967.13281,22895392882.0
2984,2022/12/2,16968.68359,17088.66016,16877.88086,17088.66016,17088.66016,19539705127.0
2985,2022/12/3,17090.09766,17116.04102,16888.14063,16908.23633,16908.23633,16217776704.0
2986,2022/12/4,16908.16992,17157.76758,16903.43945,17130.48633,17130.48633,16824520830.0
2987,2022/12/5,17128.89453,17378.15234,16922.43164,16974.82617,16974.82617,22209086834.0
2988,2022/12/6,16975.23828,17091.86328,16939.92188,17089.50391,17089.50391,19889922369.0
2989,2022/12/7,17089.50586,17109.37695,16750.55859,16848.12695,16848.12695,19675404389.0
2990,2022/12/8,16847.34961,17267.91602,16788.7832,17233.47461,17233.47461,20496603770.0
2991,2022/12/9,17232.14844,17280.54688,17100.83594,17133.15234,17133.15234,20328426366.0
2992,2022/12/10,17134.2207,17216.82617,17120.68359,17128.72461,17128.72461,12706781969.0
2993,2022/12/11,17129.71094,17245.63477,17091.82031,17104.19336,17104.19336,14122486832.0
2994,2022/12/12,17102.5,17212.56445,16899.39453,17206.4375,17206.4375,19617581341.0
2995,2022/12/13,17206.44141,17930.08594,17111.76367,17781.31836,17781.31836,26634741631.0
2996,2022/12/14,17782.06641,18318.53125,17739.51367,17815.65039,17815.65039,25534481470.0
2997,2022/12/15,17813.64453,17846.74414,17322.58984,17364.86523,17364.86523,20964448341.0
2998,2022/12/16,17364.54688,17505.52539,16584.70117,16647.48438,16647.48438,24031608960.0
2999,2022/12/17,16646.98242,16800.58984,16614.0293,16795.0918,16795.0918,14463581825.0
3000,2022/12/18,16795.60938,16815.38672,16697.82031,16757.97656,16757.97656,10924354698.0
3001,2022/12/19,16759.04102,16807.52734,16398.13672,16439.67969,16439.67969,17221074814.0
3002,2022/12/20,16441.78711,17012.98438,16427.86719,16906.30469,16906.30469,22722096615.0
3003,2022/12/21,16904.52734,16916.80078,16755.91211,16817.53516,16817.53516,14882945045.0
3004,2022/12/22,16818.38086,16866.67383,16592.4082,16830.3418,16830.3418,16441573050.0
3005,2022/12/23,16829.64453,16905.21875,16794.45898,16796.95313,16796.95313,15329265213.0
3006,2022/12/24,16796.97656,16864.70313,16793.52734,16847.75586,16847.75586,9744636213.0
3007,2022/12/25,16847.50586,16860.55469,16755.25391,16841.98633,16841.98633,11656379938.0
3008,2022/12/26,16842.25,16920.12305,16812.36914,16919.80469,16919.80469,11886957804.0
3009,2022/12/27,16919.29102,16959.8457,16642.07227,16717.17383,16717.17383,15748580239.0
3010,2022/12/28,16716.40039,16768.16992,16497.55664,16552.57227,16552.57227,17005713920.0
3011,2022/12/29,16552.32227,16651.75586,16508.68359,16642.3418,16642.3418,14472237479.0
3012,2022/12/30,16641.33008,16643.42773,16408.47461,16602.58594,16602.58594,15929162910.0
3013,2022/12/31,16603.67383,16628.98633,16517.51953,16547.49609,16547.49609,11239186456.0
