index,Datetime,Open,High,Low,Close,Adj Close,Volume
0,2023-11-01 00:00:00,1815.8720703125,1828.784912109375,1813.3648681640625,1818.3912353515625,1818.3912353515625,263243776
1,2023-11-01 01:00:00,1818.6575927734373,1819.125244140625,1812.684326171875,1813.805908203125,1813.805908203125,46687232
2,2023-11-01 02:00:00,1813.7347412109373,1813.7347412109373,1810.0914306640625,1811.595947265625,1811.595947265625,0
3,2023-11-01 03:00:00,1811.758056640625,1812.6339111328125,1809.3197021484373,1811.380615234375,1811.380615234375,0
4,2023-11-01 04:00:00,1810.7034912109373,1810.7034912109373,1807.8868408203125,1808.840576171875,1808.840576171875,103677952
5,2023-11-01 05:00:00,1809.10693359375,1809.10693359375,1800.6351318359375,1800.8043212890625,1800.8043212890625,38451712
6,2023-11-01 06:00:00,1800.91796875,1803.99072265625,1798.80908203125,1803.99072265625,1803.99072265625,0
7,2023-11-01 07:00:00,1804.23486328125,1808.9456787109373,1803.0833740234373,1805.155517578125,1805.155517578125,0
8,2023-11-01 08:00:00,1805.8458251953125,1807.955810546875,1804.151123046875,1805.8046875,1805.8046875,0
9,2023-11-01 09:00:00,1805.5750732421875,1807.605224609375,1803.408935546875,1804.967041015625,1804.967041015625,45407232
10,2023-11-01 10:00:00,1805.449462890625,1805.69482421875,1794.0279541015625,1795.41650390625,1795.41650390625,101081088
11,2023-11-01 11:00:00,1795.823486328125,1800.4957275390625,1793.9749755859375,1800.4957275390625,1800.4957275390625,0
12,2023-11-01 12:00:00,1799.9276123046875,1816.557861328125,1793.94580078125,1816.557861328125,1816.557861328125,224654336
13,2023-11-01 13:00:00,1815.2711181640625,1824.404541015625,1796.0194091796875,1801.2156982421875,1801.2156982421875,576013312
14,2023-11-01 14:00:00,1801.83203125,1807.537841796875,1786.4095458984375,1789.22314453125,1789.22314453125,234927104
15,2023-11-01 15:00:00,1787.3516845703125,1794.056396484375,1787.3516845703125,1793.0074462890625,1793.0074462890625,0
16,2023-11-01 16:00:00,1792.7611083984375,1802.7012939453125,1792.7110595703125,1797.7276611328125,1797.7276611328125,0
17,2023-11-01 17:00:00,1797.655517578125,1806.7938232421875,1796.490478515625,1805.879150390625,1805.879150390625,85815808
18,2023-11-01 18:00:00,1807.5819091796875,1828.9541015625,1804.9622802734373,1822.83447265625,1822.83447265625,615969280
19,2023-11-01 19:00:00,1821.3538818359373,1849.974853515625,1819.6494140625,1834.3895263671875,1834.3895263671875,708424192
20,2023-11-01 20:00:00,1836.443115234375,1853.503662109375,1836.443115234375,1849.1226806640625,1849.1226806640625,696622080
