index,Datetime,Open,High,Low,Close,Adj Close,Volume
0,2023-11-01 00:00:00,226.4181671142578,227.0394287109375,226.14907836914065,226.5909423828125,226.5909423828125,1477184
1,2023-11-01 01:00:00,226.607666015625,226.6521759033203,226.2053375244141,226.2053375244141,226.2053375244141,0
2,2023-11-01 02:00:00,226.19583129882807,226.34689331054688,225.73529052734372,225.8102264404297,225.8102264404297,0
3,2023-11-01 03:00:00,225.80821228027344,225.8751373291016,225.33807373046875,225.59532165527344,225.59532165527344,0
4,2023-11-01 04:00:00,225.59532165527344,225.59532165527344,225.3064727783203,225.31756591796875,225.31756591796875,0
5,2023-11-01 05:00:00,225.32794189453125,225.48959350585935,224.84457397460935,224.84457397460935,224.84457397460935,1928128
6,2023-11-01 06:00:00,224.8680877685547,224.8680877685547,224.3518218994141,224.6116485595703,224.6116485595703,1562976
7,2023-11-01 07:00:00,224.6566619873047,225.01390075683597,224.38124084472656,224.7498016357422,224.7498016357422,0
8,2023-11-01 08:00:00,224.73129272460935,224.98968505859372,224.39195251464844,224.93020629882807,224.93020629882807,0
9,2023-11-01 09:00:00,224.9153594970703,224.9532928466797,224.6077880859375,224.8892974853516,224.8892974853516,0
10,2023-11-01 10:00:00,224.89427185058597,224.9652557373047,223.7269592285156,223.8600006103516,223.8600006103516,4302720
11,2023-11-01 11:00:00,223.8130798339844,224.4753570556641,223.7067413330078,224.4745941162109,224.4745941162109,0
12,2023-11-01 12:00:00,224.5126037597656,225.66110229492188,223.85386657714844,225.66110229492188,225.66110229492188,1957056
13,2023-11-01 13:00:00,225.5476226806641,226.46255493164065,224.04232788085935,224.24282836914065,224.24282836914065,7766848
14,2023-11-01 14:00:00,224.27249145507807,225.09988403320312,222.8603973388672,222.9881896972656,222.9881896972656,1628416
15,2023-11-01 15:00:00,223.03256225585935,223.65509033203125,222.9879150390625,223.56155395507807,223.56155395507807,0
16,2023-11-01 16:00:00,223.5417022705078,224.230712890625,223.2653961181641,223.95587158203125,223.95587158203125,0
17,2023-11-01 17:00:00,223.9925079345703,224.7403106689453,223.94146728515625,224.66554260253903,224.66554260253903,0
18,2023-11-01 18:00:00,224.64993286132807,226.4451446533203,224.64993286132807,226.4451446533203,226.4451446533203,17177888
19,2023-11-01 19:00:00,226.3447265625,227.55648803710935,225.98558044433597,226.5967254638672,226.5967254638672,20126240
