Datetime,Open,High,Low,Close,Adj Close,Volume
2022-10-01 00:00:00,19431.03125,19471.154296875,19386.865234375,19400.0,19400.0,0
2022-10-01 01:00:00,19400.1328125,19425.0390625,19389.67578125,19425.0390625,19425.0390625,0
2022-10-01 02:00:00,19424.0390625,19426.05859375,19404.068359375,19422.853515625,19422.853515625,0
2022-10-01 03:00:00,19421.57421875,19428.255859375,19388.19140625,19412.548828125,19412.548828125,0
2022-10-01 04:00:00,19413.6328125,19415.1171875,19389.947265625,19404.400390625,19404.400390625,0
2022-10-01 05:00:00,19405.517578125,19414.03515625,19314.927734375,19316.205078125,19316.205078125,33124352
2022-10-01 06:00:00,19319.333984375,19322.59375,19293.287109375,19298.92578125,19298.92578125,0
2022-10-01 07:00:00,19299.876953125,19322.65625,19285.970703125,19318.162109375,19318.162109375,0
2022-10-01 08:00:00,19317.501953125,19343.59375,19316.296875,19335.494140625,19335.494140625,0
2022-10-01 09:00:00,19336.134765625,19353.240234375,19324.298828125,19341.685546875,19341.685546875,0
2022-10-01 10:00:00,19339.572265625,19354.583984375,19320.248046875,19337.466796875,19337.466796875,0
2022-10-01 11:00:00,19335.94140625,19342.298828125,19238.498046875,19305.9765625,19305.9765625,0
2022-10-01 12:00:00,19306.029296875,19306.703125,19262.8671875,19282.580078125,19282.580078125,0
2022-10-01 13:00:00,19283.1015625,19358.10546875,19283.1015625,19333.060546875,19333.060546875,0
2022-10-01 14:00:00,19331.5234375,19337.9296875,19308.3125,19323.755859375,19323.755859375,0
2022-10-01 15:00:00,19323.08203125,19349.25,19317.068359375,19332.783203125,19332.783203125,0
2022-10-01 16:00:00,19332.9609375,19336.7109375,19269.72265625,19282.982421875,19282.982421875,0
2022-10-01 17:00:00,19285.935546875,19301.74609375,19274.92578125,19281.556640625,19281.556640625,0
2022-10-01 18:00:00,19281.9453125,19303.708984375,19253.62109375,19303.708984375,19303.708984375,0
2022-10-01 19:00:00,19303.322265625,19311.623046875,19252.310546875,19282.9453125,19282.9453125,0
2022-10-01 20:00:00,19280.537109375,19280.537109375,19231.08203125,19259.02734375,19259.02734375,0
2022-10-01 21:00:00,19258.953125,19301.919921875,19255.53125,19295.337890625,19295.337890625,0
2022-10-01 22:00:00,19294.97265625,19326.58984375,19286.642578125,19323.5234375,19323.5234375,0
2022-10-01 23:00:00,19324.11328125,19332.513671875,19303.603515625,19309.8671875,19309.8671875,0
2022-10-02 00:00:00,19311.849609375,19322.921875,19271.833984375,19289.521484375,19289.521484375,0
2022-10-02 01:00:00,19288.06640625,19304.51953125,19281.375,19302.31640625,19302.31640625,0
2022-10-02 02:00:00,19304.310546875,19337.0625,19304.310546875,19326.6015625,19326.6015625,0
2022-10-02 03:00:00,19327.083984375,19327.083984375,19300.96875,19311.61328125,19311.61328125,0
2022-10-02 04:00:00,19313.470703125,19327.888671875,19306.685546875,19327.888671875,19327.888671875,0
2022-10-02 05:00:00,19327.58984375,19370.30859375,19322.89453125,19329.9921875,19329.9921875,0
2022-10-02 06:00:00,19331.955078125,19360.703125,19304.841796875,19304.841796875,19304.841796875,0
2022-10-02 07:00:00,19304.869140625,19304.869140625,19268.83203125,19284.9921875,19284.9921875,41402368
2022-10-02 08:00:00,19286.55078125,19295.5390625,19272.892578125,19276.890625,19276.890625,0
2022-10-02 09:00:00,19281.005859375,19285.884765625,19254.546875,19260.521484375,19260.521484375,36773888
2022-10-02 10:00:00,19263.28515625,19264.03515625,19101.189453125,19110.01953125,19110.01953125,725979136
2022-10-02 11:00:00,19113.23828125,19243.087890625,19109.603515625,19200.5703125,19200.5703125,0
2022-10-02 12:00:00,19199.57421875,19228.19921875,19167.36328125,19169.884765625,19169.884765625,0
2022-10-02 13:00:00,19170.4921875,19188.65234375,19147.400390625,19170.447265625,19170.447265625,0
2022-10-02 14:00:00,19167.11328125,19179.31640625,19113.90234375,19118.166015625,19118.166015625,25688064
2022-10-02 15:00:00,19117.400390625,19149.8515625,19115.998046875,19148.224609375,19148.224609375,84766720
2022-10-02 16:00:00,19149.771484375,19218.060546875,19144.865234375,19202.509765625,19202.509765625,0
2022-10-02 17:00:00,19202.150390625,19216.291015625,19183.61328125,19210.390625,19210.390625,0
2022-10-02 18:00:00,19210.203125,19212.333984375,19171.033203125,19210.220703125,19210.220703125,0
2022-10-02 19:00:00,19211.673828125,19312.474609375,19211.673828125,19276.623046875,19276.623046875,334804992
2022-10-02 20:00:00,19274.685546875,19276.1328125,19243.05078125,19248.58203125,19248.58203125,0
2022-10-02 21:00:00,19245.322265625,19245.322265625,19142.078125,19197.908203125,19197.908203125,0
2022-10-02 22:00:00,19195.345703125,19261.9921875,19170.71875,19179.248046875,19179.248046875,841111552
2022-10-02 23:00:00,19183.859375,19183.859375,18970.62109375,19042.904296875,19042.904296875,1771151360
2022-10-03 00:00:00,19044.138671875,19108.0234375,19025.2265625,19080.60546875,19080.60546875,803188736
2022-10-03 01:00:00,19081.771484375,19240.400390625,19081.771484375,19229.60546875,19229.60546875,760080384
2022-10-03 02:00:00,19229.095703125,19230.720703125,19167.056640625,19173.470703125,19173.470703125,457555968
2022-10-03 03:00:00,19164.984375,19190.052734375,19158.80859375,19174.361328125,19174.361328125,269236224
2022-10-03 04:00:00,19175.755859375,19175.755859375,19112.73046875,19117.2109375,19117.2109375,252665856
2022-10-03 05:00:00,19115.505859375,19262.314453125,19088.68359375,19262.314453125,19262.314453125,373026816
2022-10-03 06:00:00,19261.404296875,19281.78515625,19186.82421875,19198.953125,19198.953125,540073984
2022-10-03 07:00:00,19199.12109375,19231.060546875,19183.935546875,19205.23828125,19205.23828125,377350144
2022-10-03 08:00:00,19203.322265625,19213.8046875,19178.796875,19200.974609375,19200.974609375,244318208
2022-10-03 09:00:00,19201.830078125,19202.279296875,19153.87109375,19169.837890625,19169.837890625,163350528
2022-10-03 10:00:00,19173.669921875,19225.0390625,19152.48828125,19225.0390625,19225.0390625,0
2022-10-03 11:00:00,19228.66796875,19241.44140625,19208.25390625,19210.580078125,19210.580078125,0
2022-10-03 12:00:00,19214.728515625,19253.021484375,19208.62109375,19249.306640625,19249.306640625,329191424
2022-10-03 13:00:00,19248.744140625,19310.537109375,19184.125,19194.509765625,19194.509765625,1068279808
2022-10-03 14:00:00,19195.908203125,19431.416015625,19195.908203125,19412.041015625,19412.041015625,1774618624
2022-10-03 15:00:00,19410.751953125,19457.9140625,19358.73046875,19358.73046875,19358.73046875,981282816
2022-10-03 16:00:00,19355.90234375,19399.720703125,19339.3671875,19396.126953125,19396.126953125,512704512
2022-10-03 17:00:00,19397.9296875,19564.75390625,19397.9296875,19545.3984375,19545.3984375,1186793472
2022-10-03 18:00:00,19544.96875,19614.3046875,19544.96875,19614.3046875,19614.3046875,800964608
2022-10-03 19:00:00,19618.232421875,19618.232421875,19489.287109375,19514.533203125,19514.533203125,517193728
2022-10-03 20:00:00,19516.8125,19579.00390625,19516.8125,19579.00390625,19579.00390625,413915136
2022-10-03 21:00:00,19579.841796875,19585.62109375,19550.1796875,19553.29296875,19553.29296875,97808384
2022-10-03 22:00:00,19554.04296875,19579.47265625,19531.40234375,19533.181640625,19533.181640625,0
2022-10-03 23:00:00,19534.115234375,19653.54296875,19533.841796875,19623.384765625,19623.384765625,0
2022-10-04 00:00:00,19623.583984375,19682.09765625,19569.056640625,19569.056640625,19569.056640625,0
2022-10-04 01:00:00,19566.0703125,19572.65625,19532.498046875,19532.498046875,19532.498046875,0
2022-10-04 02:00:00,19528.412109375,19548.353515625,19523.83984375,19547.220703125,19547.220703125,0
2022-10-04 03:00:00,19548.203125,19603.541015625,19545.517578125,19592.5859375,19592.5859375,0
2022-10-04 04:00:00,19593.310546875,19614.375,19568.533203125,19601.86328125,19601.86328125,10805248
2022-10-04 05:00:00,19599.146484375,19648.275390625,19597.611328125,19621.66015625,19621.66015625,0
2022-10-04 06:00:00,19618.8203125,19825.65625,19608.998046875,19825.65625,19825.65625,335474688
2022-10-04 07:00:00,19826.130859375,19937.611328125,19826.130859375,19937.611328125,19937.611328125,1023358976
2022-10-04 08:00:00,19942.125,20071.1953125,19900.33984375,19903.9296875,19903.9296875,1561974784
2022-10-04 09:00:00,19903.177734375,19947.73828125,19850.705078125,19946.142578125,19946.142578125,768542720
2022-10-04 10:00:00,19944.384765625,20010.59765625,19910.87109375,19977.328125,19977.328125,365961216
2022-10-04 11:00:00,19974.609375,19974.609375,19911.07421875,19938.75390625,19938.75390625,88995840
2022-10-04 12:00:00,19939.107421875,19961.935546875,19924.630859375,19960.294921875,19960.294921875,105707520
2022-10-04 13:00:00,19965.02734375,20090.91796875,19965.02734375,20086.546875,20086.546875,271132672
2022-10-04 14:00:00,20085.38671875,20182.421875,20067.115234375,20100.208984375,20100.208984375,297943040
2022-10-04 15:00:00,20100.326171875,20109.0625,20067.78125,20090.126953125,20090.126953125,0
2022-10-04 16:00:00,20091.271484375,20098.04296875,19992.880859375,19999.587890625,19999.587890625,360515584
2022-10-04 17:00:00,19999.142578125,20013.80859375,19919.845703125,20013.80859375,20013.80859375,21311488
2022-10-04 18:00:00,20013.126953125,20128.154296875,20013.126953125,20127.619140625,20127.619140625,15667200
2022-10-04 19:00:00,20126.591796875,20210.919921875,20075.947265625,20210.919921875,20210.919921875,0
2022-10-04 20:00:00,20205.30078125,20380.34375,20165.404296875,20351.833984375,20351.833984375,1505972224
2022-10-04 21:00:00,20350.611328125,20371.146484375,20288.28125,20298.501953125,20298.501953125,399503360
2022-10-04 22:00:00,20298.4765625,20308.818359375,20260.5625,20290.560546875,20290.560546875,122548224
2022-10-04 23:00:00,20290.525390625,20356.244140625,20282.158203125,20336.826171875,20336.826171875,0
2022-10-05 00:00:00,20335.900390625,20343.748046875,20182.814453125,20185.6953125,20185.6953125,12800000
2022-10-05 01:00:00,20184.74609375,20246.3828125,20184.74609375,20226.689453125,20226.689453125,287363072
2022-10-05 02:00:00,20224.88671875,20232.4921875,20204.068359375,20204.068359375,20204.068359375,74133504
2022-10-05 03:00:00,20204.39453125,20225.65234375,20185.380859375,20193.4765625,20193.4765625,0
2022-10-05 04:00:00,20194.849609375,20215.693359375,20122.91796875,20128.88671875,20128.88671875,62689280
2022-10-05 05:00:00,20127.59375,20187.90234375,20122.537109375,20187.90234375,20187.90234375,0
2022-10-05 06:00:00,20190.921875,20263.326171875,20181.220703125,20261.193359375,20261.193359375,0
2022-10-05 07:00:00,20257.533203125,20271.193359375,20219.2890625,20251.75,20251.75,0
2022-10-05 08:00:00,20249.88671875,20249.88671875,20111.1328125,20160.14453125,20160.14453125,0
2022-10-05 09:00:00,20160.0859375,20160.0859375,20097.41796875,20106.775390625,20106.775390625,0
2022-10-05 10:00:00,20106.40234375,20141.9140625,20094.994140625,20123.58203125,20123.58203125,0
2022-10-05 11:00:00,20123.7890625,20125.48828125,20014.67578125,20032.03515625,20032.03515625,53970944
2022-10-05 12:00:00,20033.107421875,20056.212890625,20008.80859375,20036.9375,20036.9375,158455808
2022-10-05 13:00:00,20036.4296875,20036.724609375,19872.755859375,19914.13671875,19914.13671875,248559616
2022-10-05 14:00:00,19914.625,19914.625,19801.80078125,19894.6484375,19894.6484375,0
2022-10-05 15:00:00,19897.0859375,19985.943359375,19893.568359375,19985.943359375,19985.943359375,176476160
2022-10-05 16:00:00,19990.5390625,20250.416015625,19972.62109375,20250.416015625,20250.416015625,548190208
2022-10-05 17:00:00,20244.96484375,20279.14453125,20185.26953125,20185.95703125,20185.95703125,129648640
2022-10-05 18:00:00,20183.322265625,20218.484375,20130.734375,20218.484375,20218.484375,188934144
2022-10-05 19:00:00,20236.3359375,20293.83984375,20156.17578125,20156.17578125,20156.17578125,89370624
2022-10-05 20:00:00,20146.171875,20163.326171875,20056.259765625,20056.259765625,20056.259765625,0
2022-10-05 21:00:00,20044.939453125,20068.888671875,20024.984375,20059.548828125,20059.548828125,0
2022-10-05 22:00:00,20059.76171875,20182.037109375,20034.275390625,20182.037109375,20182.037109375,267888640
2022-10-05 23:00:00,20181.55078125,20181.55078125,20133.876953125,20164.771484375,20164.771484375,0
2022-10-06 00:00:00,20159.416015625,20349.947265625,20156.234375,20318.681640625,20318.681640625,604915712
2022-10-06 01:00:00,20316.73046875,20353.251953125,20274.890625,20353.251953125,20353.251953125,530489344
2022-10-06 02:00:00,20354.8828125,20408.392578125,20322.140625,20340.74609375,20340.74609375,778618880
2022-10-06 03:00:00,20338.1953125,20371.47265625,20305.240234375,20358.5234375,20358.5234375,361127936
2022-10-06 04:00:00,20357.484375,20403.603515625,20339.9375,20376.830078125,20376.830078125,263778304
2022-10-06 05:00:00,20373.8671875,20373.8671875,20303.6953125,20317.34375,20317.34375,407068672
2022-10-06 06:00:00,20313.279296875,20313.279296875,20215.724609375,20215.724609375,20215.724609375,101416960
2022-10-06 07:00:00,20208.552734375,20237.185546875,20192.109375,20236.658203125,20236.658203125,147927040
2022-10-06 08:00:00,20236.703125,20242.009765625,20142.26953125,20144.10546875,20144.10546875,0
2022-10-06 09:00:00,20142.390625,20178.044921875,20135.21875,20135.21875,20135.21875,0
2022-10-06 10:00:00,20132.279296875,20146.951171875,20116.0546875,20129.220703125,20129.220703125,0
2022-10-06 11:00:00,20129.330078125,20235.173828125,20129.330078125,20235.173828125,20235.173828125,68091904
2022-10-06 12:00:00,20235.689453125,20294.390625,20208.341796875,20208.341796875,20208.341796875,335953920
2022-10-06 13:00:00,20201.263671875,20252.951171875,20078.951171875,20165.482421875,20165.482421875,0
2022-10-06 14:00:00,20168.095703125,20168.095703125,19936.642578125,20066.185546875,20066.185546875,471982080
2022-10-06 15:00:00,20076.123046875,20116.556640625,20031.853515625,20085.0703125,20085.0703125,220655616
2022-10-06 16:00:00,20077.990234375,20104.5703125,20018.654296875,20097.3203125,20097.3203125,0
