index,Datetime,Open,High,Low,Close,Adj Close,Volume
200,2023-11-09 08:00:00,36555.62109375,36714.32421875,36552.0078125,36706.1796875,36706.1796875,256577536
201,2023-11-09 09:00:00,36690.56640625,36830.0859375,36603.88671875,36830.0859375,36830.0859375,357715968
202,2023-11-09 10:00:00,36856.45703125,36972.99609375,36745.125,36784.66796875,36784.66796875,807583744
203,2023-11-09 11:00:00,36780.42578125,36823.5390625,36690.2421875,36823.5390625,36823.5390625,331593728
204,2023-11-09 12:00:00,36825.02734375,37016.0625,36795.46484375,36904.640625,36904.640625,869120000
205,2023-11-09 13:00:00,36900.5,37171.15625,36858.33984375,37171.15625,37171.15625,923502592
206,2023-11-09 14:00:00,37182.7265625,37926.2578125,37182.7265625,37868.8125,37868.8125,3467694080
207,2023-11-09 15:00:00,37888.96484375,37902.05078125,37113.6484375,37113.6484375,37113.6484375,2682390528
208,2023-11-09 16:00:00,37100.9375,37203.9765625,35893.9140625,36387.1796875,36387.1796875,3889317888
209,2023-11-09 17:00:00,36378.30078125,36671.4765625,36014.95703125,36671.4765625,36671.4765625,1154506752
210,2023-11-09 18:00:00,36632.0234375,36632.0234375,36337.7578125,36413.265625,36413.265625,269627392
211,2023-11-09 19:00:00,36362.21484375,36430.8671875,36172.02734375,36365.09375,36365.09375,0
212,2023-11-09 20:00:00,36384.71875,36573.71484375,36153.10546875,36571.9609375,36571.9609375,200286208
213,2023-11-09 21:00:00,36556.58203125,36697.44921875,36479.078125,36545.8515625,36545.8515625,0
214,2023-11-09 22:00:00,36548.15625,36698.35546875,36506.8125,36560.7421875,36560.7421875,0
215,2023-11-09 23:00:00,36555.828125,36778.921875,36528.609375,36718.30078125,36718.30078125,0
216,2023-11-10 00:00:00,36702.25,36748.515625,36485.8515625,36485.8515625,36485.8515625,0
217,2023-11-10 01:00:00,36488.0,36713.265625,36479.57421875,36696.47265625,36696.47265625,0
218,2023-11-10 02:00:00,36695.12890625,36862.76171875,36628.703125,36859.94140625,36859.94140625,0
219,2023-11-10 03:00:00,36861.390625,36905.51953125,36728.78515625,36741.98828125,36741.98828125,0
220,2023-11-10 04:00:00,36737.55078125,36794.953125,36660.51953125,36785.109375,36785.109375,0
221,2023-11-10 05:00:00,36787.765625,36788.30859375,36662.58984375,36739.4609375,36739.4609375,0
222,2023-11-10 06:00:00,36754.4453125,36762.08203125,36588.609375,36595.21875,36595.21875,0
223,2023-11-10 07:00:00,36604.92578125,36676.06640625,36451.48828125,36451.48828125,36451.48828125,0
224,2023-11-10 08:00:00,36442.28125,36521.59375,36362.75390625,36520.83203125,36520.83203125,43669504
225,2023-11-10 09:00:00,36521.75,36558.6484375,36470.27734375,36558.6484375,36558.6484375,0
226,2023-11-10 10:00:00,36561.41015625,36711.63671875,36531.4765625,36711.63671875,36711.63671875,0
227,2023-11-10 11:00:00,36744.69140625,37119.03125,36744.69140625,37092.71875,37092.71875,937197568
228,2023-11-10 12:00:00,37075.5078125,37194.47265625,36882.48046875,37194.47265625,37194.47265625,74831872
229,2023-11-10 13:00:00,37196.40234375,37245.77734375,36934.44140625,36934.44140625,36934.44140625,0
230,2023-11-10 14:00:00,36967.7578125,37164.8125,36877.13671875,37061.015625,37061.015625,0
231,2023-11-10 15:00:00,37062.87890625,37185.3046875,36969.94140625,37094.8046875,37094.8046875,0
232,2023-11-10 16:00:00,37090.76171875,37456.16015625,37090.76171875,37392.70703125,37392.70703125,0
233,2023-11-10 17:00:00,37403.0703125,37433.52734375,37180.76953125,37221.8125,37221.8125,0
234,2023-11-10 18:00:00,37214.60546875,37305.65625,37180.26171875,37257.75,37257.75,0
235,2023-11-10 19:00:00,37259.15234375,37415.6171875,37246.84765625,37246.84765625,37246.84765625,0
236,2023-11-10 20:00:00,37243.25390625,37283.7734375,37121.66796875,37280.7578125,37280.7578125,0
237,2023-11-10 21:00:00,37260.43359375,37389.05078125,37230.046875,37301.03515625,37301.03515625,0
238,2023-11-10 22:00:00,37295.67578125,37478.07421875,37197.296875,37376.6875,37376.6875,0
239,2023-11-10 23:00:00,37376.37890625,37493.80078125,37322.51953125,37322.51953125,37322.51953125,0
240,2023-11-11 00:00:00,37310.0703125,37407.09375,37264.5625,37318.95703125,37318.95703125,0
241,2023-11-11 01:00:00,37314.1640625,37331.359375,37043.79296875,37070.72265625,37070.72265625,224647168
242,2023-11-11 02:00:00,37071.37109375,37128.77734375,36944.33984375,37122.84375,37122.84375,55318528
243,2023-11-11 03:00:00,37125.0,37128.05078125,37062.6640625,37062.84765625,37062.84765625,0
244,2023-11-11 04:00:00,37063.30859375,37098.2265625,36963.34765625,37092.1640625,37092.1640625,0
245,2023-11-11 05:00:00,37091.90625,37140.2734375,37072.28515625,37092.03125,37092.03125,0
246,2023-11-11 06:00:00,37089.8515625,37143.203125,37025.1796875,37097.6328125,37097.6328125,0
247,2023-11-11 07:00:00,37099.61328125,37115.65625,36968.22265625,37020.66015625,37020.66015625,0
248,2023-11-11 08:00:00,37026.609375,37048.73828125,36960.2265625,36987.7890625,36987.7890625,0
249,2023-11-11 09:00:00,36980.375,37062.6015625,36958.24609375,37049.0390625,37049.0390625,0
250,2023-11-11 10:00:00,37044.4140625,37044.4140625,36978.23828125,37014.96875,37014.96875,0
251,2023-11-11 11:00:00,37018.17578125,37034.68359375,36940.15234375,37012.57421875,37012.57421875,0
252,2023-11-11 12:00:00,37013.01171875,37128.984375,36983.07421875,37115.453125,37115.453125,0
253,2023-11-11 13:00:00,37112.17578125,37205.16796875,37085.078125,37155.7265625,37155.7265625,0
254,2023-11-11 14:00:00,37163.7578125,37285.94140625,37163.7578125,37267.265625,37267.265625,0
255,2023-11-11 15:00:00,37267.796875,37267.796875,37056.7265625,37095.20703125,37095.20703125,0
256,2023-11-11 16:00:00,37083.76953125,37189.9609375,37083.76953125,37174.02734375,37174.02734375,0
257,2023-11-11 17:00:00,37157.66015625,37173.50390625,37058.79296875,37114.796875,37114.796875,0
258,2023-11-11 18:00:00,37118.30078125,37145.72265625,37093.81640625,37129.7734375,37129.7734375,0
259,2023-11-11 19:00:00,37130.02734375,37174.16015625,37099.08203125,37159.74609375,37159.74609375,0
260,2023-11-11 20:00:00,37157.44921875,37158.1328125,37002.56640625,37008.25,37008.25,0
261,2023-11-11 21:00:00,37005.55859375,37058.59765625,36931.06640625,36982.4296875,36982.4296875,0
262,2023-11-11 22:00:00,36984.73046875,36984.73046875,36773.66796875,36860.04296875,36860.04296875,103660544
263,2023-11-11 23:00:00,36884.24609375,37128.8125,36798.04296875,37128.8125,37128.8125,0
264,2023-11-12 00:00:00,37133.9921875,37168.24609375,36779.1171875,36910.1171875,36910.1171875,171926528
265,2023-11-12 01:00:00,36910.94140625,37008.79296875,36852.30078125,36977.78515625,36977.78515625,0
266,2023-11-12 02:00:00,36971.46484375,36971.46484375,36868.2578125,36908.66015625,36908.66015625,0
267,2023-11-12 03:00:00,36912.34765625,36993.0546875,36882.2578125,36989.6640625,36989.6640625,0
268,2023-11-12 04:00:00,36988.15234375,37027.53125,36938.62109375,37005.7890625,37005.7890625,0
269,2023-11-12 05:00:00,37007.38671875,37123.8671875,36960.80078125,37123.8671875,37123.8671875,0
